country,year,program,process_group,rank,score,farm,producer,process,variety,region,source_url,swap_process_variety,process_family,rank_key,entry_rank,farm_key,producer_key,entry_key
El Salvador,2008,Not classified,NA,27,84.98,Siberia,Rafael Enrique Silva Hoff,NA,NA,"Santa Ana, Chalchuapa",https://allianceforcoffeeexcellence.org/el-salvador-2008/,FALSE,Not reported,27,27,siberia,rafael enrique silva hoff,El Salvador|2008|Not classified|NA|27
El Salvador,2008,Not classified,NA,28,84.9,San Pablo,Fernando A. Lima (Lima y Socios),NA,NA,"Santa Ana, Santa Ana, Apaneca-Ilamatepec Mountain Range",https://allianceforcoffeeexcellence.org/el-salvador-2008/,FALSE,Not reported,28,28,san pablo,fernando a lima lima y socios,El Salvador|2008|Not classified|NA|28
El Salvador,2008,Not classified,NA,29,84.62,San Jose/El Recuerdo,Juan Carlos Gregg Meza,NA,NA,"Apaneca, Ahuachapán, Apaneca-Ilamatepec Mountain Range",https://allianceforcoffeeexcellence.org/el-salvador-2008/,FALSE,Not reported,29,29,san jose el recuerdo,juan carlos gregg meza,El Salvador|2008|Not classified|NA|29
El Salvador,2008,Not classified,NA,30,84.4,El Zapote,Gladys Isabel Duran Pacheco,NA,NA,"Tepetitán, San Vicente, Chichontepec Mountain Range",https://allianceforcoffeeexcellence.org/el-salvador-2008/,FALSE,Not reported,30,30,el zapote,gladys isabel duran pacheco,El Salvador|2008|Not classified|NA|30
El Salvador,2008,Not classified,NA,31,84.4,El Optimismo,Lucia C/P Socorro M. de Zepeda Martinez,NA,NA,"Alegría, Usulután, Tecapa-Chinameca Mountain Range",https://allianceforcoffeeexcellence.org/el-salvador-2008/,FALSE,Not reported,31,31,el optimismo,lucia c p socorro m de zepeda martinez,El Salvador|2008|Not classified|NA|31
El Salvador,2008,Not classified,NA,32,84.33,Santa Sofía,"Blanca Stella Vilanova de Pacas (Pacvil, S.A. de C.V.)",NA,NA,"Santa Ana, Santa Ana, Apaneca-Ilamatepec Mountain Range",https://allianceforcoffeeexcellence.org/el-salvador-2008/,FALSE,Not reported,32,32,santa sofia,blanca stella vilanova de pacas pacvil s a de c v,El Salvador|2008|Not classified|NA|32
El Salvador,2008,Not classified,NA,33,84.12,Teopan,Félix Ernesto Canizales Acevedo,NA,NA,"Santa Ana, Santa Ana, Apaneca-Ilamatepec Mountain Range",https://allianceforcoffeeexcellence.org/el-salvador-2008/,FALSE,Not reported,33,33,teopan,felix ernesto canizales acevedo,El Salvador|2008|Not classified|NA|33
El Salvador,2008,Not classified,NA,34,84.1,Cerro de Oro,Anabella Salaverria Rodriguez,NA,NA,"Apaneca, Ahuachapán, Apaneca-Ilamatepec Mountain Range",https://allianceforcoffeeexcellence.org/el-salvador-2008/,FALSE,Not reported,34,34,cerro de oro,anabella salaverria rodriguez,El Salvador|2008|Not classified|NA|34
El Salvador,2008,Not classified,NA,35,84.02,La Ilusión,"Alejandro Duarte (Soc. F.D.C. Inversiones, S.A. de C.V.)",NA,NA,"Juayúa, Sonsonate, Apaneca-Ilamatepec Mountain Range",https://allianceforcoffeeexcellence.org/el-salvador-2008/,FALSE,Not reported,35,35,la ilusion,alejandro duarte soc f d c inversiones s a de c v,El Salvador|2008|Not classified|NA|35
El Salvador,2008,Not classified,NA,36,84.02,Divina Providencia,Roberto Samuel Ulloa Vilanova,NA,NA,"Santa Ana, Apaneca-Ilamatepec",https://allianceforcoffeeexcellence.org/el-salvador-2008/,FALSE,Not reported,36,36,divina providencia,roberto samuel ulloa vilanova,El Salvador|2008|Not classified|NA|36
El Salvador,2009,Not classified,NA,1,91.68,El Topacio,Maria Elena Avila Magaña De Muyshondt,NA,NA,"Juayúa, Sonsonate, Apaneca-Ilamatepec",https://allianceforcoffeeexcellence.org/el-salvador-2009/,FALSE,Not reported,1,1,el topacio,maria elena avila magana de muyshondt,El Salvador|2009|Not classified|NA|1
El Salvador,2009,Not classified,NA,2,89.86,El Jocotillo Lote A,Anna Elaine Del Carmen Rivas De Vega,NA,NA,"Chalchuapa, Santa Ana, Apaneca-Ilamatepec",https://allianceforcoffeeexcellence.org/el-salvador-2009/,FALSE,Not reported,2,2,el jocotillo lote a,anna elaine del carmen rivas de vega,El Salvador|2009|Not classified|NA|2
El Salvador,2009,Not classified,NA,3,89.86,Fatima,Carmen Duch Martinez,NA,NA,"Santa Ana, Santa Ana, Apaneca-Ilamatepec",https://allianceforcoffeeexcellence.org/el-salvador-2009/,FALSE,Not reported,3,3,fatima,carmen duch martinez,El Salvador|2009|Not classified|NA|3
El Salvador,2009,Not classified,NA,4,89.61,Buenos Aires,"Calera, S.A. De C.V.",NA,NA,"Metapán, Santa Ana, Alotepec-Metapán",https://allianceforcoffeeexcellence.org/el-salvador-2009/,FALSE,Not reported,4,4,buenos aires,calera s a de c v,El Salvador|2009|Not classified|NA|4
El Salvador,2009,Not classified,NA,5,89.5,La Batalla,Guillermo Magaña Flores,NA,NA,"Metapán, Santa Ana, Alotepec-Metapán",https://allianceforcoffeeexcellence.org/el-salvador-2009/,FALSE,Not reported,5,5,la batalla,guillermo magana flores,El Salvador|2009|Not classified|NA|5
El Salvador,2009,Not classified,NA,6,89.43,La Avila,"Ortiz Barriere, S.A. De C.V.",NA,NA,"Santiago de María, Usulután , Tecapa-Chinameca",https://allianceforcoffeeexcellence.org/el-salvador-2009/,FALSE,Not reported,6,6,la avila,ortiz barriere s a de c v,El Salvador|2009|Not classified|NA|6
El Salvador,2009,Not classified,NA,7,89.43,La Nueva,Rafael Duch Martinez,NA,NA,"Santa Ana, Santa Ana",https://allianceforcoffeeexcellence.org/el-salvador-2009/,FALSE,Not reported,7,7,la nueva,rafael duch martinez,El Salvador|2009|Not classified|NA|7
El Salvador,2009,Not classified,NA,8,89.34,Santa Teresa I,"Marco Batres, Teresa Giammattei Y Cia.",NA,NA,"Ahuachapán, Ahuachapán, Apaneca-Ilamatepec",https://allianceforcoffeeexcellence.org/el-salvador-2009/,FALSE,Not reported,8,8,santa teresa i,marco batres teresa giammattei y cia,El Salvador|2009|Not classified|NA|8
El Salvador,2009,Not classified,NA,9,88.84,Santa Teresa IV -“Nicolas…,"Marco Batres, Teresa Giammattei Y Cia.",NA,NA,"Ahuachapán, Ahuachapán, Apaneca-Ilamatepec",https://allianceforcoffeeexcellence.org/el-salvador-2009/,FALSE,Not reported,9,9,santa teresa iv nicolas,marco batres teresa giammattei y cia,El Salvador|2009|Not classified|NA|9
El Salvador,2009,Not classified,NA,10,88.7,San Isidro,Ana Sylvia Elizabeth Schonenberg Aguiluz,NA,NA,"Alegría, Usulután, Tecapa-Chinameca",https://allianceforcoffeeexcellence.org/el-salvador-2009/,FALSE,Not reported,10,10,san isidro,ana sylvia elizabeth schonenberg aguiluz,El Salvador|2009|Not classified|NA|10
El Salvador,2009,Not classified,NA,11,86.75,El Carmen,Juan Duch Martinez,NA,NA,"Santa Ana, Santa Ana, Apaneca-Ilamatepec",https://allianceforcoffeeexcellence.org/el-salvador-2009/,FALSE,Not reported,11,11,el carmen,juan duch martinez,El Salvador|2009|Not classified|NA|11
El Salvador,2009,Not classified,NA,12,86.58,Los Amates,Graciela Haydee Magaña De Fortin Magaña,NA,NA,"Jujutla, Ahuachapán, Apaneca-Ilamatepec Mountain Range",https://allianceforcoffeeexcellence.org/el-salvador-2009/,FALSE,Not reported,12,12,los amates,graciela haydee magana de fortin magana,El Salvador|2009|Not classified|NA|12
El Salvador,2009,Not classified,NA,13,86.45,Villa España,Alfredo Antonio Mena Lagos,NA,NA,"Ataco, Ahuachapán, Apaneca-Ilamatepec",https://allianceforcoffeeexcellence.org/el-salvador-2009/,FALSE,Not reported,13,13,villa espana,alfredo antonio mena lagos,El Salvador|2009|Not classified|NA|13
El Salvador,2009,Not classified,NA,14,86.2,El Torogoz,"Regpa, S. A. De C. V.",NA,NA,"Santa Ana, Santa Ana, Apaneca-Ilamatepec",https://allianceforcoffeeexcellence.org/el-salvador-2009/,FALSE,Not reported,14,14,el torogoz,regpa s a de c v,El Salvador|2009|Not classified|NA|14
El Salvador,2009,Not classified,NA,15,86.15,San Jose / Shangrila,Juan Carlos Gregg Meza,NA,NA,"Apaneca, Ahuachapán, Apaneca-Ilamatepec",https://allianceforcoffeeexcellence.org/el-salvador-2009/,FALSE,Not reported,15,15,san jose shangrila,juan carlos gregg meza,El Salvador|2009|Not classified|NA|15
El Salvador,2009,Not classified,NA,16,86.08,Monte Nevado,Regina De Carmen Meardi Zuniga De Papini,NA,NA,"Alegría, Usulután, Tecapa-Chinameca",https://allianceforcoffeeexcellence.org/el-salvador-2009/,FALSE,Not reported,16,16,monte nevado,regina de carmen meardi zuniga de papini,El Salvador|2009|Not classified|NA|16
El Salvador,2009,Not classified,NA,17,85.83,El Optimismo,Socorro Martinez De Zepeda,NA,NA,"Alegría, Usulután, Tecapa-Chinameca",https://allianceforcoffeeexcellence.org/el-salvador-2009/,FALSE,Not reported,17,17,el optimismo,socorro martinez de zepeda,El Salvador|2009|Not classified|NA|17
El Salvador,2009,Not classified,NA,18,85.78,San Jose,Gloria Mercedes Rodriguez Fontan,NA,NA,"Apaneca, Ahuachapán, Apaneca-Ilamatepec",https://allianceforcoffeeexcellence.org/el-salvador-2009/,FALSE,Not reported,18,18,san jose,gloria mercedes rodriguez fontan,El Salvador|2009|Not classified|NA|18
El Salvador,2009,Not classified,NA,19,85.78,Altamira I,"Marco Batres, Teresa Giammattei Y Cia.",NA,NA,"Ahuachapán, Ahuachapán, Apaneca-Ilamatepec",https://allianceforcoffeeexcellence.org/el-salvador-2009/,FALSE,Not reported,19,19,altamira i,marco batres teresa giammattei y cia,El Salvador|2009|Not classified|NA|19
El Salvador,2009,Not classified,NA,20,85.48,Malacara Lote A,"Pergamino, S.A. De C.V.",NA,NA,"Chalchuapa, Santa Ana, Apaneca-Ilamatepec",https://allianceforcoffeeexcellence.org/el-salvador-2009/,FALSE,Not reported,20,20,malacara lote a,pergamino s a de c v,El Salvador|2009|Not classified|NA|20
El Salvador,2009,Not classified,NA,21,85.43,La Trinidad,Francisco Eduardo Nuñez Iraheta,NA,NA,"La Libertad, La Liibertad, El Bálsamo-Quetzaltepec",https://allianceforcoffeeexcellence.org/el-salvador-2009/,FALSE,Not reported,21,21,la trinidad,francisco eduardo nunez iraheta,El Salvador|2009|Not classified|NA|21
El Salvador,2009,Not classified,NA,22,85.3,Buena Vista,Cia. Agr. Salvadoreña S.A. De C.V.,NA,NA,"Ahuachapán, Apaneca-Ilamatepec",https://allianceforcoffeeexcellence.org/el-salvador-2009/,FALSE,Not reported,22,22,buena vista,cia agr salvadorena s a de c v,El Salvador|2009|Not classified|NA|22
El Salvador,2009,Not classified,NA,23,85.28,Nombre De Dios San Juan,Maria Elena Dominguez De Botto Isassi,NA,NA,"Metapán, Santa Ana, Alotepec-Metapán",https://allianceforcoffeeexcellence.org/el-salvador-2009/,FALSE,Not reported,23,23,nombre de dios san juan,maria elena dominguez de botto isassi,El Salvador|2009|Not classified|NA|23
El Salvador,2009,Not classified,NA,24,85.2,San Jose La Cumbre,Enma Duarte De Vasquez,NA,NA,"Santa Ana, Santa Ana, Apaneca-Ilamatepec Mountain Range",https://allianceforcoffeeexcellence.org/el-salvador-2009/,FALSE,Not reported,24,24,san jose la cumbre,enma duarte de vasquez,El Salvador|2009|Not classified|NA|24
El Salvador,2009,Not classified,NA,25,85.15,Altamira III – “Andres Peak”,"Marco Batres, Teresa Giammattei Y Cia.",NA,NA,"Ahuachapán, Apaneca-Ilamatepec",https://allianceforcoffeeexcellence.org/el-salvador-2009/,FALSE,Not reported,25,25,altamira iii andres peak,marco batres teresa giammattei y cia,El Salvador|2009|Not classified|NA|25
El Salvador,2009,Not classified,NA,26,84.8,El Cashal,Maria Alicia Otilia Magaña Castillo,NA,NA,"Ahuachapán, Ahuachapán, Apaneca-Ilamatepec",https://allianceforcoffeeexcellence.org/el-salvador-2009/,FALSE,Not reported,26,26,el cashal,maria alicia otilia magana castillo,El Salvador|2009|Not classified|NA|26
El Salvador,2009,Not classified,NA,27,84.78,La Montañita,Antonio Rene Aguilar Lemus,NA,NA,"La Palma, Chalatenango",https://allianceforcoffeeexcellence.org/el-salvador-2009/,FALSE,Not reported,27,27,la montanita,antonio rene aguilar lemus,El Salvador|2009|Not classified|NA|27
El Salvador,2009,Not classified,NA,28,84.6,Santa Sofia,"Pacvil, S.A. De C.V.",NA,NA,"Santa Ana, Santa Ana",https://allianceforcoffeeexcellence.org/el-salvador-2009/,FALSE,Not reported,28,28,santa sofia,pacvil s a de c v,El Salvador|2009|Not classified|NA|28
El Salvador,2009,Not classified,NA,29,84.53,Nejapa – Tablon Roma,Gloria Mercedes Rodriguez Fontan,NA,NA,"Apaneca, Ahuachapán, Apaneca-Ilamatepec",https://allianceforcoffeeexcellence.org/el-salvador-2009/,FALSE,Not reported,29,29,nejapa tablon roma,gloria mercedes rodriguez fontan,El Salvador|2009|Not classified|NA|29
El Salvador,2009,Not classified,NA,30,84.28,Los Planes – Lote La Lagunita,Sergio Edmundo Ticas Reyes,NA,NA,"Citalá, Chalatenango, Alotepec-Metapán",https://allianceforcoffeeexcellence.org/el-salvador-2009/,FALSE,Not reported,30,30,los planes lote la lagunita,sergio edmundo ticas reyes,El Salvador|2009|Not classified|NA|30
El Salvador,2009,Not classified,NA,31,84.25,Helvetia,Carmen Elena Calderon Sol De Escalon,NA,NA,"Concepción de Ataco, Ahuachapan",https://allianceforcoffeeexcellence.org/el-salvador-2009/,FALSE,Not reported,31,31,helvetia,carmen elena calderon sol de escalon,El Salvador|2009|Not classified|NA|31
El Salvador,2009,Not classified,NA,32,84.23,Malacara Lote B,"Chantuc, S.A. De C.V.",NA,NA,"Santa Ana, Apaneca-Ilamatepec",https://allianceforcoffeeexcellence.org/el-salvador-2009/,FALSE,Not reported,32,32,malacara lote b,chantuc s a de c v,El Salvador|2009|Not classified|NA|32
El Salvador,2009,Not classified,NA,33,84.2,San Carlos,Amadeo Riera Y Solsona,NA,NA,"Santa Ana, Santa Ana, Apaneca-Ilamatepec",https://allianceforcoffeeexcellence.org/el-salvador-2009/,FALSE,Not reported,33,33,san carlos,amadeo riera y solsona,El Salvador|2009|Not classified|NA|33
El Salvador,2010,Not classified,NA,1,91.05,Suiza,Julia Margarita Martinez Molina,NA,NA,"Santa Ana, Apaneca-Ilamatepec",https://allianceforcoffeeexcellence.org/el-salvador-2010/,FALSE,Not reported,1,1,suiza,julia margarita martinez molina,El Salvador|2010|Not classified|NA|1
El Salvador,2010,Not classified,NA,2,90.48,El Ausol,Maria Elena Avila Magaña De Muyshondt,NA,NA,"Ahuachapán, Apaneca-Ilamatepec",https://allianceforcoffeeexcellence.org/el-salvador-2010/,FALSE,Not reported,2,2,el ausol,maria elena avila magana de muyshondt,El Salvador|2010|Not classified|NA|2
El Salvador,2010,Not classified,NA,3,90.45,La Montañita,Antonio Rene Aguilar Lemus,NA,NA,"La Palma, Chalatenango",https://allianceforcoffeeexcellence.org/el-salvador-2010/,FALSE,Not reported,3,3,la montanita,antonio rene aguilar lemus,El Salvador|2010|Not classified|NA|3
El Salvador,2010,Not classified,NA,4,89.25,San Isidro,Bessie Batres Smith De Giron,NA,NA,"Ahuachapán, Apaneca-Ilamatepec",https://allianceforcoffeeexcellence.org/el-salvador-2010/,FALSE,Not reported,4,4,san isidro,bessie batres smith de giron,El Salvador|2010|Not classified|NA|4
El Salvador,2010,Not classified,NA,5,89.16,Los Andes,Juan José Ernesto Menéndez Argüello,NA,NA,"Santa Ana, Apaneca-Ilamatepec",https://allianceforcoffeeexcellence.org/el-salvador-2010/,FALSE,Not reported,5,5,los andes,juan jose ernesto menendez arguello,El Salvador|2010|Not classified|NA|5
El Salvador,2010,Not classified,NA,6,88.86,San Joaquin,F.A. Pacas Y Cia,NA,NA,"Santa Ana, Apaneca-Ilamatepec",https://allianceforcoffeeexcellence.org/el-salvador-2010/,FALSE,Not reported,6,6,san joaquin,f a pacas y cia,El Salvador|2010|Not classified|NA|6
El Salvador,2010,Not classified,NA,7,88.84,Los Pirineos,Los Pirineos S.A. De C.V.,NA,NA,"Berlín, Usulutan",https://allianceforcoffeeexcellence.org/el-salvador-2010/,FALSE,Not reported,7,7,los pirineos,los pirineos s a de c v,El Salvador|2010|Not classified|NA|7
El Salvador,2010,Not classified,NA,8,88.84,La Batalla #1,Guillermo Magaña Flores,NA,NA,"Santa Ana, Alotepec-Metap N",https://allianceforcoffeeexcellence.org/el-salvador-2010/,FALSE,Not reported,8,8,la batalla 1,guillermo magana flores,El Salvador|2010|Not classified|NA|8
El Salvador,2010,Not classified,NA,9,88.7,Las Mercedes,Francisco Giron Salazar Hijos Y Cia.,NA,NA,"Santa Ana, Apaneca-Ilamatepec",https://allianceforcoffeeexcellence.org/el-salvador-2010/,FALSE,Not reported,9,9,las mercedes,francisco giron salazar hijos y cia,El Salvador|2010|Not classified|NA|9
El Salvador,2010,Not classified,NA,10,88.18,Llano Grande,"Proyectos De Venta Y Compra, S.A. De C.V.",NA,NA,"Ahuachapán, Apaneca-Ilamatepec",https://allianceforcoffeeexcellence.org/el-salvador-2010/,FALSE,Not reported,10,10,llano grande,proyectos de venta y compra s a de c v,El Salvador|2010|Not classified|NA|10
El Salvador,2010,Not classified,NA,11,86.5,La Pinera,Luis Alonso Araujo Padilla,NA,NA,"San Miguel, Cacahuatique",https://allianceforcoffeeexcellence.org/el-salvador-2010/,FALSE,Not reported,11,11,la pinera,luis alonso araujo padilla,El Salvador|2010|Not classified|NA|11
El Salvador,2010,Not classified,NA,12,86.3,El Porvenir,Adilia Encarnación Aguilar de Pullinger,NA,NA,"San Miguel, Tecapa-Chinameca",https://allianceforcoffeeexcellence.org/el-salvador-2010/,FALSE,Not reported,12,12,el porvenir,adilia encarnacion aguilar de pullinger,El Salvador|2010|Not classified|NA|12
El Salvador,2010,Not classified,NA,13,86.07,Agabo,Adda Mercedes Serarols Diaz,NA,NA,"Ahuachapán, Apaneca-Ilamatepec",https://allianceforcoffeeexcellence.org/el-salvador-2010/,FALSE,Not reported,13,13,agabo,adda mercedes serarols diaz,El Salvador|2010|Not classified|NA|13
El Salvador,2010,Not classified,NA,14,86.05,San Carlos,Carlos Alfredo Méndez Florez,NA,NA,"Ahuachapán, Apaneca-Ilamatepec",https://allianceforcoffeeexcellence.org/el-salvador-2010/,FALSE,Not reported,14,14,san carlos,carlos alfredo mendez florez,El Salvador|2010|Not classified|NA|14
El Salvador,2010,Not classified,NA,15,85.95,Cerro Negro,Jose Armando Portillo Peraza,NA,NA,"La Palma, Chalatenango",https://allianceforcoffeeexcellence.org/el-salvador-2010/,FALSE,Not reported,15,15,cerro negro,jose armando portillo peraza,El Salvador|2010|Not classified|NA|15
El Salvador,2010,Not classified,NA,16,85.91,La Gloria/Nueva Granada,"Majo, Gloria and Luis Rodríguez",NA,NA,"Ahuachapán, Apaneca-Ilamatepec",https://allianceforcoffeeexcellence.org/el-salvador-2010/,FALSE,Not reported,16,16,la gloria nueva granada,majo gloria and luis rodriguez,El Salvador|2010|Not classified|NA|16
El Salvador,2010,Not classified,NA,17,85.7,Santa Teresa I,"Marco Antonio Batres, Teresa Eugenia Giamattei Y C",NA,NA,"Ahuachapán, Apaneca-Ilamatepec",https://allianceforcoffeeexcellence.org/el-salvador-2010/,FALSE,Not reported,17,17,santa teresa i,marco antonio batres teresa eugenia giamattei y c,El Salvador|2010|Not classified|NA|17
El Salvador,2010,Not classified,NA,18,85.18,Casa De Zinc,"Casa De Zinc, S.A. De C.V.",NA,NA,"Ahuachapán, Apaneca-Ilamatepec",https://allianceforcoffeeexcellence.org/el-salvador-2010/,FALSE,Not reported,18,18,casa de zinc,casa de zinc s a de c v,El Salvador|2010|Not classified|NA|18
El Salvador,2010,Not classified,NA,19,85.07,La Campánula,Sociadad Lima Y Socios,NA,NA,"Santa Ana, Apaneca-Ilamatepec",https://allianceforcoffeeexcellence.org/el-salvador-2010/,FALSE,Not reported,19,19,la campanula,sociadad lima y socios,El Salvador|2010|Not classified|NA|19
El Salvador,2010,Not classified,NA,20,85.05,Pinares 2,Héctor Manuel Velásquez Guzmán,NA,NA,"La Libertad, El Balsamo-Quetzaltepec",https://allianceforcoffeeexcellence.org/el-salvador-2010/,FALSE,Not reported,20,20,pinares 2,hector manuel velasquez guzman,El Salvador|2010|Not classified|NA|20
El Salvador,2010,Not classified,NA,21,85.05,Los Amates – Tablon Los…,"Finca Los Amates, S.A. De C.V.",NA,NA,"Ahuachapán, Apaneca-Ilamatepec",https://allianceforcoffeeexcellence.org/el-salvador-2010/,FALSE,Not reported,21,21,los amates tablon los,finca los amates s a de c v,El Salvador|2010|Not classified|NA|21
El Salvador,2010,Not classified,NA,22,85.05,Divina Providencia,Roberto Samuel Ulloa Vilanova,NA,NA,"Santa Ana, Apaneca-Ilamatepec",https://allianceforcoffeeexcellence.org/el-salvador-2010/,FALSE,Not reported,22,22,divina providencia,roberto samuel ulloa vilanova,El Salvador|2010|Not classified|NA|22
El Salvador,2010,Not classified,NA,23,84.73,Villa Galicia – Lote…,"Pretoria, S.A. De C.V.",NA,NA,"Ahuachapán, Apaneca-Ilamatepec",https://allianceforcoffeeexcellence.org/el-salvador-2010/,FALSE,Not reported,23,23,villa galicia lote,pretoria s a de c v,El Salvador|2010|Not classified|NA|23
El Salvador,2010,Not classified,NA,24,84.68,Opalo,Daniel Ernesto Aguilar Zarco,NA,NA,"Ahuachapán, Apaneca-Ilamatepec",https://allianceforcoffeeexcellence.org/el-salvador-2010/,FALSE,Not reported,24,24,opalo,daniel ernesto aguilar zarco,El Salvador|2010|Not classified|NA|24
El Salvador,2010,Not classified,NA,25,84.55,El Jocotillo,Anna Elaine Del Carmen Rivas De Vega,NA,NA,"Santa Ana, Apaneca-Ilamatepec",https://allianceforcoffeeexcellence.org/el-salvador-2010/,FALSE,Not reported,25,25,el jocotillo,anna elaine del carmen rivas de vega,El Salvador|2010|Not classified|NA|25
El Salvador,2010,Not classified,NA,26,84.45,Santa Barbara,"COEXCA, S.A. De C.V.",NA,NA,"Santa Ana, Apaneca-Ilamatepec",https://allianceforcoffeeexcellence.org/el-salvador-2010/,FALSE,Not reported,26,26,santa barbara,coexca s a de c v,El Salvador|2010|Not classified|NA|26
El Salvador,2010,Not classified,NA,27,84.39,Las Nubes I,Ernesto Lima Mena,NA,NA,"Sonsonate, Apaneca-Ilamatepec",https://allianceforcoffeeexcellence.org/el-salvador-2010/,FALSE,Not reported,27,27,las nubes i,ernesto lima mena,El Salvador|2010|Not classified|NA|27
El Salvador,2010,Not classified,NA,28,84.36,El Milenio,Kristal S.A. De C.V.,NA,NA,"Ahuachapán, Apaneca-Ilamatepec",https://allianceforcoffeeexcellence.org/el-salvador-2010/,FALSE,Not reported,28,28,el milenio,kristal s a de c v,El Salvador|2010|Not classified|NA|28
El Salvador,2010,Not classified,NA,29,84.23,Miralvalle,Marta Dolores Menéndez De Riera,NA,NA,"Santa Ana, Apaneca-Ilamatepec",https://allianceforcoffeeexcellence.org/el-salvador-2010/,FALSE,Not reported,29,29,miralvalle,marta dolores menendez de riera,El Salvador|2010|Not classified|NA|29
El Salvador,2010,Not classified,NA,30,84.11,Las Palmas,Los Pirineos S.A. De C.V.,NA,NA,"Usulutan, Tecapa-Chinameca",https://allianceforcoffeeexcellence.org/el-salvador-2010/,FALSE,Not reported,30,30,las palmas,los pirineos s a de c v,El Salvador|2010|Not classified|NA|30
El Salvador,2011,Not classified,NA,1,93.19,Roxanita,Ignacio Gutierrez Solis,NA,NA,"Chalatenango, Alotepec-Metapán",https://allianceforcoffeeexcellence.org/el-salvador-2011/,FALSE,Not reported,1,1,roxanita,ignacio gutierrez solis,El Salvador|2011|Not classified|NA|1
El Salvador,2011,Not classified,NA,2,92.56,El Porvenir,Adilia Encarnación Aguilar de Pullinger,NA,NA,"San Miguel, Tecapa-Chinameca",https://allianceforcoffeeexcellence.org/el-salvador-2011/,FALSE,Not reported,2,2,el porvenir,adilia encarnacion aguilar de pullinger,El Salvador|2011|Not classified|NA|2
El Salvador,2011,Not classified,NA,3,91.72,La Reforma,"Fincal, S.A. De C.V.",NA,NA,"Santa Ana, Apaneca-Ilamatepec",https://allianceforcoffeeexcellence.org/el-salvador-2011/,FALSE,Not reported,3,3,la reforma,fincal s a de c v,El Salvador|2011|Not classified|NA|3
El Salvador,2011,Not classified,NA,4,90.83,Malacara Lote B,"Chantuc, S.A. De C.V.",NA,NA,"Santa Ana, Apaneca-Ilamatepec",https://allianceforcoffeeexcellence.org/el-salvador-2011/,FALSE,Not reported,4,4,malacara lote b,chantuc s a de c v,El Salvador|2011|Not classified|NA|4
El Salvador,2011,Not classified,NA,5,90.69,Santa Rosa,J. Raul Rivera S.A. de C.V.,NA,NA,"Chalatenango, Alotepec-Metapán",https://allianceforcoffeeexcellence.org/el-salvador-2011/,FALSE,Not reported,5,5,santa rosa,j raul rivera s a de c v,El Salvador|2011|Not classified|NA|5
El Salvador,2011,Not classified,NA,6,90.06,Los Planes,Sergio Edmundo Ticas Reyes,NA,NA,"Chalatenango, Citala",https://allianceforcoffeeexcellence.org/el-salvador-2011/,FALSE,Not reported,6,6,los planes,sergio edmundo ticas reyes,El Salvador|2011|Not classified|NA|6
El Salvador,2011,Not classified,NA,7,89.22,Las Delicias,Compañia Agropecuaria Salvadoreña S.A. De C.V.,NA,NA,"Ahuachapan, Apaneca-Ilamatepec",https://allianceforcoffeeexcellence.org/el-salvador-2011/,FALSE,Not reported,7,7,las delicias,compania agropecuaria salvadorena s a de c v,El Salvador|2011|Not classified|NA|7
El Salvador,2011,Not classified,NA,8,88.89,Miravalle (2012),Jaime Ernesto Riera Menendez,NA,NA,"Santa Ana, Santa Ana",https://allianceforcoffeeexcellence.org/el-salvador-2011/,FALSE,Not reported,8,8,miravalle 2012,jaime ernesto riera menendez,El Salvador|2011|Not classified|NA|8
El Salvador,2011,Not classified,NA,9,88.78,Santa Josefita,Lima Y Socios,NA,NA,"Ahuachapan, Apaneca-Ilamatepec",https://allianceforcoffeeexcellence.org/el-salvador-2011/,FALSE,Not reported,9,9,santa josefita,lima y socios,El Salvador|2011|Not classified|NA|9
El Salvador,2011,Not classified,NA,10,88.64,Sagrado Corazon,Anna Elaine Del Carmen Rivas De Vega,NA,NA,"Santa Ana, Apaneca-Ilamatepec",https://allianceforcoffeeexcellence.org/el-salvador-2011/,FALSE,Not reported,10,10,sagrado corazon,anna elaine del carmen rivas de vega,El Salvador|2011|Not classified|NA|10
El Salvador,2011,Not classified,NA,11,88.44,Nombre De Dios,Maria Elena Dominguez De Botto Isassi,NA,NA,"Santa Ana, Alotepec-Metapán",https://allianceforcoffeeexcellence.org/el-salvador-2011/,FALSE,Not reported,11,11,nombre de dios,maria elena dominguez de botto isassi,El Salvador|2011|Not classified|NA|11
El Salvador,2011,Not classified,NA,12,88.08,El Optimismo,Lucia Conocida Por Socorro Martinez De Zepeda,NA,NA,"Usulutan, Tecapa-Chinameca",https://allianceforcoffeeexcellence.org/el-salvador-2011/,FALSE,Not reported,12,12,el optimismo,lucia conocida por socorro martinez de zepeda,El Salvador|2011|Not classified|NA|12
El Salvador,2011,Not classified,NA,13,88.06,El Pinar,Ana Eugenia Matilde Dominguez De Bauza,NA,NA,"Santa Ana, Alotepec-Metapán",https://allianceforcoffeeexcellence.org/el-salvador-2011/,FALSE,Not reported,13,13,el pinar,ana eugenia matilde dominguez de bauza,El Salvador|2011|Not classified|NA|13
El Salvador,2011,Not classified,NA,14,88.03,Cerro Negro,Blanca Marina Peraza De Portillo,NA,NA,"Chalatenango, Alotepec-Metapán",https://allianceforcoffeeexcellence.org/el-salvador-2011/,FALSE,Not reported,14,14,cerro negro,blanca marina peraza de portillo,El Salvador|2011|Not classified|NA|14
