event_id,event_name,event_type,country,year,program,process_group,rank,score,farm,producer,process,variety,region,source_url,swap_process_variety,process_label_status,process_family,base_process,innovation_class,experimental_method,process_classification_source,rank_key,entry_rank,farm_key,producer_key,entry_key,lot_key,auction_rank,final_bid_usd_lb,weight_lb,total_value_usd,buyer,price_reported,weight_reported,buyer_reported,value_reported,calculated_value_usd,relative_value_difference,value_identity_status,match_status,unmatched_reason,eligible_matched_price_sample
ed9a6c81f8e5fb94,Colombia 2022,COE,Colombia,2022,COE,NA,20,87.07,LOS ANGELES,Jose Ignacio Gomez Lopez,WASHED,Geisha,NARIÑO,https://allianceforcoffeeexcellence.org/colombia-2022/,FALSE,reported,Washed,Washed,Conventional,NA,reported process,20,20,los angeles,jose ignacio gomez lopez,ed9a6c81f8e5fb94|COE|NA|20,ed9a6c81f8e5fb94|COE|NA|20,20,10.4,623.91,6488.66,Wataru for Voila Coffee,TRUE,TRUE,TRUE,TRUE,6488.664,6.164601011465253e-7,consistent within 2 percent,matched: process group and rank,NA,TRUE
ed9a6c81f8e5fb94,Colombia 2022,COE,Colombia,2022,COE,NA,21,87.02,LA CUEVITA,Libardo Martinez Gomez,HONEY,"Caturra, Castillo",Nariño,https://allianceforcoffeeexcellence.org/colombia-2022/,FALSE,reported,Honey / pulped natural,Honey / pulped natural,Conventional,NA,reported process,21,21,la cuevita,libardo martinez gomez,ed9a6c81f8e5fb94|COE|NA|21,ed9a6c81f8e5fb94|COE|NA|21,21,12.2,588.63,7181.29,caffeinelab,TRUE,TRUE,TRUE,TRUE,7181.285999999999,5.570029898270238e-7,consistent within 2 percent,matched: process group and rank,NA,TRUE
ed9a6c81f8e5fb94,Colombia 2022,COE,Colombia,2022,COE,NA,22,87,LA PIRAGUA,ALEXANDER VARGAS OSORIO,WASHED,Pink Bourbon,HUILA,https://allianceforcoffeeexcellence.org/colombia-2022/,FALSE,reported,Washed,Washed,Conventional,NA,reported process,22,22,la piragua,alexander vargas osorio,ed9a6c81f8e5fb94|COE|NA|22,ed9a6c81f8e5fb94|COE|NA|22,22,10,1058.22,10582.2,"Wataru & Co., Ltd.",TRUE,TRUE,TRUE,TRUE,10582.2,0,consistent within 2 percent,matched: process group and rank,NA,TRUE
ed9a6c81f8e5fb94,Colombia 2022,COE,Colombia,2022,COE,NA,3,89.43,EL JARDIN,Jorge Elias Rojas Vasquez (lote 8),HONEY,GEISHA,TOLIMA,https://allianceforcoffeeexcellence.org/colombia-2022/,FALSE,reported,Honey / pulped natural,Honey / pulped natural,Conventional,NA,reported process,3,3,el jardin,jorge elias rojas vasquez lote 8,ed9a6c81f8e5fb94|COE|NA|3,ed9a6c81f8e5fb94|COE|NA|3,3,28.1,462.97,13009.46,Onyx Coffee Lab,TRUE,TRUE,TRUE,TRUE,13009.457000000002,2.3060142365426404e-7,consistent within 2 percent,matched: process group and rank,NA,TRUE
ed9a6c81f8e5fb94,Colombia 2022,COE,Colombia,2022,COE,NA,4,89.09,La cruz,ARTEMIO LIBARDO LOPEZ LOAIZA,ANAEROBIC WASH,"Caturra, Castillo",Nariño,https://allianceforcoffeeexcellence.org/colombia-2022/,FALSE,reported,Experimental,Washed,Experimental,Anaerobic,reported process,4,4,la cruz,artemio libardo lopez loaiza,ed9a6c81f8e5fb94|COE|NA|4,ed9a6c81f8e5fb94|COE|NA|4,4,12.5,762.8,9535,Curve Specialty coffee Roastery,TRUE,TRUE,TRUE,TRUE,9535,0,consistent within 2 percent,matched: process group and rank,NA,TRUE
ed9a6c81f8e5fb94,Colombia 2022,COE,Colombia,2022,COE,NA,5,89.09,LA FORTUNA,VICTOR FELIX RAMIREZ CRUZ,WASHED,GEISHA,HUILA,https://allianceforcoffeeexcellence.org/colombia-2022/,FALSE,reported,Washed,Washed,Conventional,NA,reported process,5,5,la fortuna,victor felix ramirez cruz,ed9a6c81f8e5fb94|COE|NA|5,ed9a6c81f8e5fb94|COE|NA|5,5,23.8,429.9,10231.62,"Caravela Coffee, Floozy Coffee, Elixr Coffee,
Equator Coffees,
Belux Coffee Roasters",TRUE,TRUE,TRUE,TRUE,10231.619999999999,1.7778117282950857e-16,consistent within 2 percent,matched: process group and rank,NA,TRUE
ed9a6c81f8e5fb94,Colombia 2022,COE,Colombia,2022,COE,NA,6,88.89,LA PELOTA,MARIA ROVIRA MUÑOZ DE BURBANO,WASHED,Pink Bourbon,HUILA,https://allianceforcoffeeexcellence.org/colombia-2022/,FALSE,reported,Washed,Washed,Conventional,NA,reported process,6,6,la pelota,maria rovira munoz de burbano,ed9a6c81f8e5fb94|COE|NA|6,ed9a6c81f8e5fb94|COE|NA|6,6,21.4,661.39,14153.75,SUPREMO COFFEE,TRUE,TRUE,TRUE,TRUE,14153.746,2.826106156188224e-7,consistent within 2 percent,matched: process group and rank,NA,TRUE
ed9a6c81f8e5fb94,Colombia 2022,COE,Colombia,2022,COE,NA,7,88.37,MONTREAL,DUBERNEY CIFUENTES FAJARDO,WASHED,GEISHA,TOLIMA,https://allianceforcoffeeexcellence.org/colombia-2022/,FALSE,reported,Washed,Washed,Conventional,NA,reported process,7,7,montreal,duberney cifuentes fajardo,ed9a6c81f8e5fb94|COE|NA|7,ed9a6c81f8e5fb94|COE|NA|7,7,23,621.7,14299.1,SARUTAHIKO COFFEE,TRUE,TRUE,TRUE,TRUE,14299.1,0,consistent within 2 percent,matched: process group and rank,NA,TRUE
ed9a6c81f8e5fb94,Colombia 2022,COE,Colombia,2022,COE,NA,8,88.35,EL GUAYABO,JOSE DUBER BURBANO MUÑOZ,WASHED,Pink Bourbon,HUILA,https://allianceforcoffeeexcellence.org/colombia-2022/,FALSE,reported,Washed,Washed,Conventional,NA,reported process,8,8,el guayabo,jose duber burbano munoz,ed9a6c81f8e5fb94|COE|NA|8,ed9a6c81f8e5fb94|COE|NA|8,8,17.6,462.97,8148.27,M.I.Coffee Corporation,TRUE,TRUE,TRUE,TRUE,8148.272000000001,2.454508748982856e-7,consistent within 2 percent,matched: process group and rank,NA,TRUE
ed9a6c81f8e5fb94,Colombia 2022,COE,Colombia,2022,COE,NA,9,88.28,LA PALMA,DUBERNEY CIFUENTES FAJARDO,WASHED,GEISHA,TOLIMA,https://allianceforcoffeeexcellence.org/colombia-2022/,FALSE,reported,Washed,Washed,Conventional,NA,reported process,9,9,la palma,duberney cifuentes fajardo,ed9a6c81f8e5fb94|COE|NA|9,ed9a6c81f8e5fb94|COE|NA|9,9,15.5,709.89,11003.3,"MUSEO Co., Ltd. , liike coffee , ABRI COFFEE FACTORY , 커피화 로스터스 , huelgo",TRUE,TRUE,TRUE,TRUE,11003.295,4.5440913173317507e-7,consistent within 2 percent,matched: process group and rank,NA,TRUE
20a6b645aa948554,Colombia 2023,COE,Colombia,2023,COE,NA,1a,90.61,Montreal,Duberney Cifuentes Fajardo,Washed,Geisha,Tolima,https://allianceforcoffeeexcellence.org/colombia-2023/,FALSE,reported,Washed,Washed,Conventional,NA,reported process,1A,1,montreal,duberney cifuentes fajardo,20a6b645aa948554|COE|NA|1,20a6b645aa948554|COE|NA|1A,1A,70.5,330.693,23313.65,Onyx Coffee Lab (USA),TRUE,TRUE,TRUE,TRUE,23313.856499999998,8.857471910086788e-6,consistent within 2 percent,matched: process group and rank,NA,TRUE
20a6b645aa948554,Colombia 2023,COE,Colombia,2023,COE,NA,1a,90.61,Montreal,Duberney Cifuentes Fajardo,Washed,Geisha,Tolima,https://allianceforcoffeeexcellence.org/colombia-2023/,FALSE,reported,Washed,Washed,Conventional,NA,reported process,1A,1,montreal,duberney cifuentes fajardo,20a6b645aa948554|COE|NA|1,20a6b645aa948554|COE|NA|1B,1B,75.1,319.6699,24007.22,GLITCH COFFEE&ROASTERS by MARUKAI(Japan),TRUE,TRUE,TRUE,TRUE,24007.209489999997,4.3778496651030395e-7,consistent within 2 percent,matched: process group and rank,NA,TRUE
20a6b645aa948554,Colombia 2023,COE,Colombia,2023,COE,NA,10,88.83,Juan Martin,Banexport,Anaerobic Washed,Geisha,Cauca,https://allianceforcoffeeexcellence.org/colombia-2023/,FALSE,reported,Experimental,Washed,Experimental,Anaerobic,reported process,10,10,juan martin,banexport,20a6b645aa948554|COE|NA|10,20a6b645aa948554|COE|NA|10,10,22.7,383.60388,8707.72,M.I.Coffee Corporation (South Korea),TRUE,TRUE,TRUE,TRUE,8707.808076,1.011470281543285e-5,consistent within 2 percent,matched: process group and rank,NA,TRUE
20a6b645aa948554,Colombia 2023,COE,Colombia,2023,COE,NA,11,88.17,Buena Vista,Edier Perdomo Claros,Honey,Geisha,Huila,https://allianceforcoffeeexcellence.org/colombia-2023/,FALSE,reported,Honey / pulped natural,Honey / pulped natural,Conventional,NA,reported process,11,11,buena vista,edier perdomo claros,20a6b645aa948554|COE|NA|11,20a6b645aa948554|COE|NA|11,11,20.1,418.8778,8419.49,Happenstance Coffee际遇咖啡，Parking Coffee，MARUS COFFEE马路咖啡，铂澜咖啡学院 (Mainland China),TRUE,TRUE,TRUE,TRUE,8419.44378,5.489643672024765e-6,consistent within 2 percent,matched: process group and rank,NA,TRUE
20a6b645aa948554,Colombia 2023,COE,Colombia,2023,COE,NA,12,88.06,La Cruz,Artemio Libardo Lopez,Anaerobic Washed,"Caturra, Castillo, Colombia",Nariño,https://allianceforcoffeeexcellence.org/colombia-2023/,FALSE,reported,Experimental,Washed,Experimental,Anaerobic,reported process,12,12,la cruz,artemio libardo lopez,20a6b645aa948554|COE|NA|12,20a6b645aa948554|COE|NA|12,12,21.3,462.9702,9861.26,Pebble Coffee (Taiwan),TRUE,TRUE,TRUE,TRUE,9861.26526,5.334003971001119e-7,consistent within 2 percent,matched: process group and rank,NA,TRUE
20a6b645aa948554,Colombia 2023,COE,Colombia,2023,COE,NA,13,88,Zamora,German Sanchez Peñuela,Washed,Caturra,Tolima,https://allianceforcoffeeexcellence.org/colombia-2023/,FALSE,reported,Washed,Washed,Conventional,NA,reported process,13,13,zamora,german sanchez penuela,20a6b645aa948554|COE|NA|13,20a6b645aa948554|COE|NA|13,13,20.1,485.0164,9748.9,"Wataru & Co., Ltd. (Japan)",TRUE,TRUE,TRUE,TRUE,9748.82964,7.217224507350526e-6,consistent within 2 percent,matched: process group and rank,NA,TRUE
20a6b645aa948554,Colombia 2023,COE,Colombia,2023,COE,NA,14,88,La Vega,Teresa De Jesus Ospina De Rodriguez,Anaerobic Washed,Bourbon Rosado,Huila,https://allianceforcoffeeexcellence.org/colombia-2023/,FALSE,reported,Experimental,Washed,Experimental,Anaerobic,reported process,14,14,la vega,teresa de jesus ospina de rodriguez,20a6b645aa948554|COE|NA|14,20a6b645aa948554|COE|NA|14,14,13.6,1477.0954,20088.56,BBPC for Coffee Fiel (South Korea),TRUE,TRUE,TRUE,TRUE,20088.49744,3.1142102769995584e-6,consistent within 2 percent,matched: process group and rank,NA,TRUE
20a6b645aa948554,Colombia 2023,COE,Colombia,2023,COE,NA,15,88,Los Guayacanes,Evelio Audias Lasso,Washed,Caturra Chiroso,Nariño,https://allianceforcoffeeexcellence.org/colombia-2023/,FALSE,reported,Washed,Washed,Conventional,NA,reported process,15,15,los guayacanes,evelio audias lasso,20a6b645aa948554|COE|NA|15,20a6b645aa948554|COE|NA|15,15,20.11,451.9471,9088.71,"Wolfing Coffee, Doris Coffee Lab (Mainland China)",TRUE,TRUE,TRUE,TRUE,9088.656180999998,5.921522416344892e-6,consistent within 2 percent,matched: process group and rank,NA,TRUE
20a6b645aa948554,Colombia 2023,COE,Colombia,2023,COE,NA,16,88,El Guayabo,Noralba Burbano Muñoz,Washed,Bourbon,Huila,https://allianceforcoffeeexcellence.org/colombia-2023/,FALSE,reported,Washed,Washed,Conventional,NA,reported process,16,16,el guayabo,noralba burbano munoz,20a6b645aa948554|COE|NA|16,20a6b645aa948554|COE|NA|16,16,13.3,683.4322,9089.62,"Wataru & Co., Ltd. (Japan)",TRUE,TRUE,TRUE,TRUE,9089.64826,3.109040861899199e-6,consistent within 2 percent,matched: process group and rank,NA,TRUE
20a6b645aa948554,Colombia 2023,COE,Colombia,2023,COE,NA,17,87.89,San Pedro,Milton Monroy,Natural,Geisha,Tolima,https://allianceforcoffeeexcellence.org/colombia-2023/,FALSE,reported,Natural,Natural,Conventional,NA,reported process,17,17,san pedro,milton monroy,20a6b645aa948554|COE|NA|17,20a6b645aa948554|COE|NA|17,17,27.7,496.0395,13740.31,CHG（剁手咖啡群）& abit coffee & 廈門豆威 & Ecofarm Coffee (Mainland China),TRUE,TRUE,TRUE,TRUE,13740.29415,1.1535402039526758e-6,consistent within 2 percent,matched: process group and rank,NA,TRUE
20a6b645aa948554,Colombia 2023,COE,Colombia,2023,COE,NA,18,87.89,El Cachingo,Edinson Ricardo Bravo Urbano,Washed,Bourbon,Huila,https://allianceforcoffeeexcellence.org/colombia-2023/,FALSE,reported,Washed,Washed,Conventional,NA,reported process,18,18,el cachingo,edinson ricardo bravo urbano,20a6b645aa948554|COE|NA|18,20a6b645aa948554|COE|NA|18,18,13.1,529.1088,6931.34,Wataru for Voila Coffee (Japan),TRUE,TRUE,TRUE,TRUE,6931.325279999999,2.123687483377579e-6,consistent within 2 percent,matched: process group and rank,NA,TRUE
20a6b645aa948554,Colombia 2023,COE,Colombia,2023,COE,NA,19,87.78,La Mina,Jeison Libano Lopez,Washed,"Caturra, Castillo, Colombia",Nariño,https://allianceforcoffeeexcellence.org/colombia-2023/,FALSE,reported,Washed,Washed,Conventional,NA,reported process,19,19,la mina,jeison libano lopez,20a6b645aa948554|COE|NA|19,20a6b645aa948554|COE|NA|19,19,12.2,683.4322,8337.85,"Wataru & Co., Ltd. (Japan)",TRUE,TRUE,TRUE,TRUE,8337.87284,2.739315291068166e-6,consistent within 2 percent,matched: process group and rank,NA,TRUE
20a6b645aa948554,Colombia 2023,COE,Colombia,2023,COE,NA,2a,90.39,Santa Ana,Carlos Alberto Belalcazar,Washed,Geisha,Nariño,https://allianceforcoffeeexcellence.org/colombia-2023/,FALSE,reported,Washed,Washed,Conventional,NA,reported process,2A,2,santa ana,carlos alberto belalcazar,20a6b645aa948554|COE|NA|2,20a6b645aa948554|COE|NA|2A,2A,45,264.5544,11904.75,"东方国际商业（集团）有限公司/Fisher coffee 啡舍/SHANGHAI CARMO TRADING CO., LTD (珈露梦咖啡）(Mainland China)",TRUE,TRUE,TRUE,TRUE,11904.948,1.6632016632043523e-5,consistent within 2 percent,matched: process group and rank,NA,TRUE
20a6b645aa948554,Colombia 2023,COE,Colombia,2023,COE,NA,2a,90.39,Santa Ana,Carlos Alberto Belalcazar,Washed,Geisha,Nariño,https://allianceforcoffeeexcellence.org/colombia-2023/,FALSE,reported,Washed,Washed,Conventional,NA,reported process,2A,2,santa ana,carlos alberto belalcazar,20a6b645aa948554|COE|NA|2,20a6b645aa948554|COE|NA|2B,2B,45,231.4851,10417.05,"MUSEO Co., Ltd. / 정헌식 / Haewool coffee / 블루문 커피 / Junto coffee roasters / COFFEE HWA / Birosocoffee (South Korea)",TRUE,TRUE,TRUE,TRUE,10416.8295,2.1167221046212417e-5,consistent within 2 percent,matched: process group and rank,NA,TRUE
20a6b645aa948554,Colombia 2023,COE,Colombia,2023,COE,NA,20,87.61,Los Cachingos,Blanca Rubys Lopez Ibata,Washed,Ají,Huila,https://allianceforcoffeeexcellence.org/colombia-2023/,FALSE,reported,Washed,Washed,Conventional,NA,reported process,20,20,los cachingos,blanca rubys lopez ibata,20a6b645aa948554|COE|NA|20,20a6b645aa948554|COE|NA|20,20,14.1,385.8085,5439.92,BPC for Coffee Fiel (South Korea),TRUE,TRUE,TRUE,TRUE,5439.89985,3.7040985897375727e-6,consistent within 2 percent,matched: process group and rank,NA,TRUE
20a6b645aa948554,Colombia 2023,COE,Colombia,2023,COE,NA,21,87.56,Monteverde,Johan Gutierrez Falla,Honey,Geisha,Tolima,https://allianceforcoffeeexcellence.org/colombia-2023/,FALSE,reported,Honey / pulped natural,Honey / pulped natural,Conventional,NA,reported process,21,21,monteverde,johan gutierrez falla,20a6b645aa948554|COE|NA|21,20a6b645aa948554|COE|NA|21,21,14.5,1256.6334,18221.14,Dabov Specialty Coffee (Bulgaria) Coffee Me Up (Korea),TRUE,TRUE,TRUE,TRUE,18221.1843,2.4312419531042153e-6,consistent within 2 percent,matched: process group and rank,NA,TRUE
20a6b645aa948554,Colombia 2023,COE,Colombia,2023,COE,NA,22,87.5,La Fortuna,Victor Felix Ramirez,Honey,Geisha,Huila,https://allianceforcoffeeexcellence.org/colombia-2023/,FALSE,reported,Honey / pulped natural,Honey / pulped natural,Conventional,NA,reported process,22,22,la fortuna,victor felix ramirez,20a6b645aa948554|COE|NA|22,20a6b645aa948554|COE|NA|22,22,15.2,297.6237,4523.82,"MUSEO Co., Ltd. / BIROSO COFFEE / Harucobeans (South Korea)",TRUE,TRUE,TRUE,TRUE,4523.8802399999995,1.3316179688801552e-5,consistent within 2 percent,matched: process group and rank,NA,TRUE
20a6b645aa948554,Colombia 2023,COE,Colombia,2023,COE,NA,23,87.44,Diamante,Diego Campos,Anaerobic Natural,Bourbon,Huila,https://allianceforcoffeeexcellence.org/colombia-2023/,FALSE,reported,Experimental,Natural,Experimental,Anaerobic,reported process,23,23,diamante,diego campos,20a6b645aa948554|COE|NA|23,20a6b645aa948554|COE|NA|23,23,14.1,418.8778,5906.21,Valley Coffee Roasters（山谷咖啡）(Mainland China),TRUE,TRUE,TRUE,TRUE,5906.176979999999,5.59072569393245e-6,consistent within 2 percent,matched: process group and rank,NA,TRUE
20a6b645aa948554,Colombia 2023,COE,Colombia,2023,COE,NA,24,87.44,La Roca,Jorge Elías Rojas Vásquez,Honey,Geisha,Tolima,https://allianceforcoffeeexcellence.org/colombia-2023/,FALSE,reported,Honey / pulped natural,Honey / pulped natural,Conventional,NA,reported process,24,24,la roca,jorge elias rojas vasquez,20a6b645aa948554|COE|NA|24,20a6b645aa948554|COE|NA|24,24,26.5,440.924,11684.38,ECOFARM COFFEE (CHINA) for 有容乃大 SmallArmsBigHeart/ June’s Garden Coffee北京六月花园咖啡 (Mainland China),TRUE,TRUE,TRUE,TRUE,11684.485999999999,9.071940488050472e-6,consistent within 2 percent,matched: process group and rank,NA,TRUE
20a6b645aa948554,Colombia 2023,COE,Colombia,2023,COE,NA,25,87.28,La Piragua,Alexander Vargaz Osorio,Anaerobic Washed,Bourbon Rosado,Huila,https://allianceforcoffeeexcellence.org/colombia-2023/,FALSE,reported,Experimental,Washed,Experimental,Anaerobic,reported process,25,25,la piragua,alexander vargaz osorio,20a6b645aa948554|COE|NA|25,20a6b645aa948554|COE|NA|25,25,13.3,925.9404,12315,honu加藤珈琲店株式会社 (Japan),TRUE,TRUE,TRUE,TRUE,12315.00732,5.943970767858843e-7,consistent within 2 percent,matched: process group and rank,NA,TRUE
20a6b645aa948554,Colombia 2023,COE,Colombia,2023,COE,NA,26,87.22,El Refugio,Carmen Alica Ruiz,Washed,Bourbon,Huila,https://allianceforcoffeeexcellence.org/colombia-2023/,FALSE,reported,Washed,Washed,Conventional,NA,reported process,26,26,el refugio,carmen alica ruiz,20a6b645aa948554|COE|NA|26,20a6b645aa948554|COE|NA|26,26,13.1,451.9471,5920.55,BPC for Coffee Fiel (South Korea),TRUE,TRUE,TRUE,TRUE,5920.507009999999,7.261149724405236e-6,consistent within 2 percent,matched: process group and rank,NA,TRUE
20a6b645aa948554,Colombia 2023,COE,Colombia,2023,COE,NA,27,87.11,El Cairo,Lucas German Melo Pinchao,Washed,"Colombia, Typica",Nariño,https://allianceforcoffeeexcellence.org/colombia-2023/,FALSE,reported,Washed,Washed,Conventional,NA,reported process,27,27,el cairo,lucas german melo pinchao,20a6b645aa948554|COE|NA|27,20a6b645aa948554|COE|NA|27,27,13.3,319.6699,4251.61,Wataru for Coffee County (Japan),TRUE,TRUE,TRUE,TRUE,4251.60967,7.761765539382755e-8,consistent within 2 percent,matched: process group and rank,NA,TRUE
20a6b645aa948554,Colombia 2023,COE,Colombia,2023,COE,NA,28,87.06,La Siberia,Einar Ortiz,Washed,Geisha,Tolima,https://allianceforcoffeeexcellence.org/colombia-2023/,FALSE,reported,Washed,Washed,Conventional,NA,reported process,28,28,la siberia,einar ortiz,20a6b645aa948554|COE|NA|28,20a6b645aa948554|COE|NA|28,28,14.6,462.9702,6759.36,mychem (South Korea),TRUE,TRUE,TRUE,TRUE,6759.364919999999,7.278795624736108e-7,consistent within 2 percent,matched: process group and rank,NA,TRUE
20a6b645aa948554,Colombia 2023,COE,Colombia,2023,COE,NA,3a,90.33,El Cedral,Ángel María Rojas Vásquez,Honey,Geisha,Tolima,https://allianceforcoffeeexcellence.org/colombia-2023/,FALSE,reported,Honey / pulped natural,Honey / pulped natural,Conventional,NA,reported process,3A,3,el cedral,angel maria rojas vasquez,20a6b645aa948554|COE|NA|3,20a6b645aa948554|COE|NA|3A,3A,48.1,264.5544,12724.86,Pebble Coffee (Taiwan),TRUE,TRUE,TRUE,TRUE,12725.06664,1.623907846518666e-5,consistent within 2 percent,matched: process group and rank,NA,TRUE
20a6b645aa948554,Colombia 2023,COE,Colombia,2023,COE,NA,3a,90.33,El Cedral,Ángel María Rojas Vásquez,Honey,Geisha,Tolima,https://allianceforcoffeeexcellence.org/colombia-2023/,FALSE,reported,Honey / pulped natural,Honey / pulped natural,Conventional,NA,reported process,3A,3,el cedral,angel maria rojas vasquez,20a6b645aa948554|COE|NA|3,20a6b645aa948554|COE|NA|3B,3B,48.2,154.3234,7438.22,"Mel Coffee Roasters Co.,Ltd. (Japan)",TRUE,TRUE,TRUE,TRUE,7438.38788,2.2569915920740213e-5,consistent within 2 percent,matched: process group and rank,NA,TRUE
20a6b645aa948554,Colombia 2023,COE,Colombia,2023,COE,NA,4,90.06,Los Aguacates,Doris Maria Cacais,Honey,Geisha,Tolima,https://allianceforcoffeeexcellence.org/colombia-2023/,FALSE,reported,Honey / pulped natural,Honey / pulped natural,Conventional,NA,reported process,4,4,los aguacates,doris maria cacais,20a6b645aa948554|COE|NA|4,20a6b645aa948554|COE|NA|4,4,40,363.7623,14550.4,"PRIVATE RESERVE, Rose Cafe玫瑰咖啡（广州）,
乜早咖啡 Miezao Coffee, 东莞够钟饮啡工作室 Dongguan Gouzhongyinfei Studio
(Mainland China)",TRUE,TRUE,TRUE,TRUE,14550.491999999998,6.3228502308344775e-6,consistent within 2 percent,matched: process group and rank,NA,TRUE
20a6b645aa948554,Colombia 2023,COE,Colombia,2023,COE,NA,5,89.78,La Bohemia,Raquel Lasso Muñoz,Washed,Geisha,Nariño,https://allianceforcoffeeexcellence.org/colombia-2023/,FALSE,reported,Washed,Washed,Conventional,NA,reported process,5,5,la bohemia,raquel lasso munoz,20a6b645aa948554|COE|NA|5,20a6b645aa948554|COE|NA|5,5,39,562.1781,21925.02,"Wolfing Coffee, Doris Coffee Lab. (Mainland China)",TRUE,TRUE,TRUE,TRUE,21924.9459,3.379700451887188e-6,consistent within 2 percent,matched: process group and rank,NA,TRUE
20a6b645aa948554,Colombia 2023,COE,Colombia,2023,COE,NA,6,89.56,El Triunfo,Jose Uribe Lasso,Natural,Ají,Huila,https://allianceforcoffeeexcellence.org/colombia-2023/,FALSE,reported,Natural,Natural,Conventional,NA,reported process,6,6,el triunfo,jose uribe lasso,20a6b645aa948554|COE|NA|6,20a6b645aa948554|COE|NA|6,6,42.2,429.9009,18141.78,Pebble Coffee (Taiwan),TRUE,TRUE,TRUE,TRUE,18141.81798,2.093510118685758e-6,consistent within 2 percent,matched: process group and rank,NA,TRUE
20a6b645aa948554,Colombia 2023,COE,Colombia,2023,COE,NA,7,89.5,Buenos Aires,Israel Hernandez,Washed,Geisha,Tolima,https://allianceforcoffeeexcellence.org/colombia-2023/,FALSE,reported,Washed,Washed,Conventional,NA,reported process,7,7,buenos aires,israel hernandez,20a6b645aa948554|COE|NA|7,20a6b645aa948554|COE|NA|7,7,24.3,396.8316,9642.97,TAKAMURA COFFEE ROASTERS by MARUKAI (Japan),TRUE,TRUE,TRUE,TRUE,9643.00788,3.928250321203855e-6,consistent within 2 percent,matched: process group and rank,NA,TRUE
20a6b645aa948554,Colombia 2023,COE,Colombia,2023,COE,NA,8,89.39,La Palma,Pedro Miguel Echavarria,Washed,Chiroso,Antioquia,https://allianceforcoffeeexcellence.org/colombia-2023/,FALSE,reported,Washed,Washed,Conventional,NA,reported process,8,8,la palma,pedro miguel echavarria,20a6b645aa948554|COE|NA|8,20a6b645aa948554|COE|NA|8,8,17.2,451.9471,7773.54,elbgold Röstkaffee GmbH (Germany),TRUE,TRUE,TRUE,TRUE,7773.4901199999995,6.41663900880228e-6,consistent within 2 percent,matched: process group and rank,NA,TRUE
20a6b645aa948554,Colombia 2023,COE,Colombia,2023,COE,NA,9,88.89,Juanambú,Anayda Ximena Martinez Enriquez,Anaerobic Honey,Caturra,Nariño,https://allianceforcoffeeexcellence.org/colombia-2023/,FALSE,reported,Experimental,Honey / pulped natural,Experimental,Anaerobic,reported process,9,9,juanambu,anayda ximena martinez enriquez,20a6b645aa948554|COE|NA|9,20a6b645aa948554|COE|NA|9,9,21,1091.2869,22917.09,1895 by Lavazza (Italy),TRUE,TRUE,TRUE,TRUE,22917.0249,2.8406747977078283e-6,consistent within 2 percent,matched: process group and rank,NA,TRUE
efb2f39d90f46af8,2007,COE,Costa Rica,2007,COE,NA,1,92.42,Cerro Paldo,Ronald Monge Valverde,NA,NA,"Aserrí, Los Santos",https://allianceforcoffeeexcellence.org/costa-rica-2007/,FALSE,not reported,Not reported,Not reported,Not reported,NA,not reported,1,1,cerro paldo,ronald monge valverde,efb2f39d90f46af8|COE|NA|1,efb2f39d90f46af8|COE|NA|1,1,21.35,NA,38972.88,"Mercanta The Coffee Hunters, Orsir, Fortnum and Mason London",TRUE,FALSE,TRUE,TRUE,NA,NA,not testable,matched: process group and rank,NA,TRUE
efb2f39d90f46af8,2007,COE,Costa Rica,2007,COE,NA,10,87.87,La Garita,"Alvaro Chanto Ureña, Miguel Badilla Ureña, Alexis Madrigal Monges",NA,NA,"Dota, San Jose",https://allianceforcoffeeexcellence.org/costa-rica-2007/,FALSE,not reported,Not reported,Not reported,Not reported,NA,not reported,10,10,la garita,alvaro chanto urena miguel badilla urena alexis madrigal monges,efb2f39d90f46af8|COE|NA|10,efb2f39d90f46af8|COE|NA|10,10,4.2,NA,8944.59,Russian Coffee Company Ltd for SFT Trading Ltd,TRUE,FALSE,TRUE,TRUE,NA,NA,not testable,matched: process group and rank,NA,TRUE
efb2f39d90f46af8,2007,COE,Costa Rica,2007,COE,NA,11,87.53,El Cedral,"Randal Gamboa Rojas , José A. Cordero Jiménez, Antonio Mata Valverde",NA,NA,"Tarrazú y Dota, San Jose",https://allianceforcoffeeexcellence.org/costa-rica-2007/,FALSE,not reported,Not reported,Not reported,Not reported,NA,not reported,11,11,el cedral,randal gamboa rojas jose a cordero jimenez antonio mata valverde,efb2f39d90f46af8|COE|NA|11,efb2f39d90f46af8|COE|NA|11,11,2.35,NA,12869.26,Kaffebrenneriet as,TRUE,FALSE,TRUE,TRUE,NA,NA,not testable,matched: process group and rank,NA,TRUE
efb2f39d90f46af8,2007,COE,Costa Rica,2007,COE,NA,12,86.55,Finca Santander **,Ileana Guerra Gómez,NA,NA,"Palmares, Alajuela",https://allianceforcoffeeexcellence.org/costa-rica-2007/,FALSE,not reported,Not reported,Not reported,Not reported,NA,not reported,12,12,finca santander,ileana guerra gomez,efb2f39d90f46af8|COE|NA|12,efb2f39d90f46af8|COE|NA|12,12,2.55,NA,10473.39,Ecom Japan Limited,TRUE,FALSE,TRUE,TRUE,NA,NA,not testable,matched: process group and rank,NA,TRUE
