country,year,rank,farm,process_group,process,variety,process_family,source_url
Brazil,2018,22,Fazenda Vitória,NA,Natural,Maragogipe,Natural,https://allianceforcoffeeexcellence.org/brazil-naturals-2018/
Brazil,2018,23,Chácara Capãozinho,NA,Natural,Catuaí 144,Natural,https://allianceforcoffeeexcellence.org/brazil-naturals-2018/
Brazil,2018,24,Sitio Santo Antonio,NA,Natural,Catucaí Amarelo,Natural,https://allianceforcoffeeexcellence.org/brazil-naturals-2018/
Brazil,2018,25,Fazenda Sertãozinho,NA,Natural,Arara,Natural,https://allianceforcoffeeexcellence.org/brazil-naturals-2018/
Brazil,2018,26,Sitio Alto da Serra,NA,Natural,Catuaí Vermelho,Natural,https://allianceforcoffeeexcellence.org/brazil-naturals-2018/
Brazil,2018,27,Sitio Córrego dos Machados,NA,Natural,Catuai 44,Natural,https://allianceforcoffeeexcellence.org/brazil-naturals-2018/
Brazil,2018,28,Sítio São Francisco,NA,Natural,Bourbon Amarelo,Natural,https://allianceforcoffeeexcellence.org/brazil-naturals-2018/
Brazil,2018,29,Fazenda Nossa Senhora Aparecida,NA,Natural,Bourbon Amarelo,Natural,https://allianceforcoffeeexcellence.org/brazil-naturals-2018/
Brazil,2018,30,Sítio Córrego Grande,NA,Natural,Catucaí Amarelo,Natural,https://allianceforcoffeeexcellence.org/brazil-naturals-2018/
Brazil,2018,31,Sítio Santa Terezinha,NA,Natural,Catucaí Amarelo,Natural,https://allianceforcoffeeexcellence.org/brazil-naturals-2018/
Brazil,2018,32,Fazenda Do Sertão,NA,Natural,Bourbon amarelo,Natural,https://allianceforcoffeeexcellence.org/brazil-naturals-2018/
Brazil,2018,33,Fazenda São Bento,NA,Natural,Catuaí Vermelho,Natural,https://allianceforcoffeeexcellence.org/brazil-naturals-2018/
Brazil,2018,34,Fazenda Esperança,NA,Natural,Icatu Amarelo,Natural,https://allianceforcoffeeexcellence.org/brazil-naturals-2018/
Brazil,2018,35,Serra Do Triunfo,NA,Natural,Catuaí Amarelo,Natural,https://allianceforcoffeeexcellence.org/brazil-naturals-2018/
Brazil,2018,36,Fazenda São Sebastião,NA,Natural,Bourbon Amarelo,Natural,https://allianceforcoffeeexcellence.org/brazil-naturals-2018/
Brazil,2018,37,Fazenda Santo André,NA,Natural,Catiguá,Natural,https://allianceforcoffeeexcellence.org/brazil-naturals-2018/
Brazil,2019,1a,Fazenda Paie Filho,NA,Natural,Yellow Catuaí,Natural,https://allianceforcoffeeexcellence.org/brazil-2019/
Brazil,2019,4,Santuário Sul,NA,Natural,Gesha,Natural,https://allianceforcoffeeexcellence.org/brazil-2019/
Brazil,2019,6,Sítio d’Água Limpa,NA,Natural,Red Catucaí,Natural,https://allianceforcoffeeexcellence.org/brazil-2019/
Brazil,2019,8,Sítio Portella,NA,Natural,Yellow Catucaí,Natural,https://allianceforcoffeeexcellence.org/brazil-2019/
Brazil,2019,10,Fazenda Aterradinho,NA,Natural,Catucaí 2SL,Natural,https://allianceforcoffeeexcellence.org/brazil-2019/
Brazil,2019,12,Ecoagrícola Café Ltda,NA,Natural,Catucaí 2SL,Natural,https://allianceforcoffeeexcellence.org/brazil-2019/
Brazil,2019,13,Sítio Lagoa II,NA,Natural,Yellow Catucaí,Natural,https://allianceforcoffeeexcellence.org/brazil-2019/
Brazil,2019,15,Fazenda Mantissa,NA,Natural,Yellow Bourbon,Natural,https://allianceforcoffeeexcellence.org/brazil-2019/
Brazil,2019,16,Fazenda Sertãozinho,NA,Natural,Arara,Natural,https://allianceforcoffeeexcellence.org/brazil-2019/
Brazil,2019,18,Fazenda Dona Neném,NA,Natural,Yellow Bourbon,Natural,https://allianceforcoffeeexcellence.org/brazil-2019/
Brazil,2019,19,Fazenda Zaroca,NA,Natural,Yellow Bourbon,Natural,https://allianceforcoffeeexcellence.org/brazil-2019/
Brazil,2019,20,Fazenda Fortaleza,NA,Natural,Yellow Bourbon,Natural,https://allianceforcoffeeexcellence.org/brazil-2019/
Brazil,2019,22,Sítio Santa Terezinha,NA,Natural,Acaiá,Natural,https://allianceforcoffeeexcellence.org/brazil-2019/
Brazil,2019,24,Sítio Fortaleza,NA,Natural,Yellow Bourbon,Natural,https://allianceforcoffeeexcellence.org/brazil-2019/
Brazil,2019,26,Fazenda Santa Mônica,NA,Natural,Yellow Bourbon,Natural,https://allianceforcoffeeexcellence.org/brazil-2019/
Brazil,2019,27,Nascentes da Grama,NA,Natural,Obatã,Natural,https://allianceforcoffeeexcellence.org/brazil-2019/
Brazil,2021,1a,Dbarbosa Coffee – Fazenda Cachoeira,NA,Natural,Catuaí Amarelo,Natural,https://allianceforcoffeeexcellence.org/brazil-2021/
Brazil,2021,2a,Fazenda Do I.P.,NA,Natural,Bourbon Amarelo,Natural,https://allianceforcoffeeexcellence.org/brazil-2021/
Brazil,2021,3,Sítio São Pedro,NA,Natural,Gesha,Natural,https://allianceforcoffeeexcellence.org/brazil-2021/
Brazil,2021,6,Chácara Vista Alegre,NA,Natural,Catuaí,Natural,https://allianceforcoffeeexcellence.org/brazil-2021/
Brazil,2021,8,Fazenda Santo Antônio,NA,Natural,Catuaí 99,Natural,https://allianceforcoffeeexcellence.org/brazil-2021/
Brazil,2021,10,Sítio Batista,NA,Natural,Catuaí Vermelho,Natural,https://allianceforcoffeeexcellence.org/brazil-2021/
Brazil,2021,11,Fazenda Santa Alina,NA,Natural,Bourbon Amarelo,Natural,https://allianceforcoffeeexcellence.org/brazil-2021/
Brazil,2021,15,Fazenda Recreio,NA,Natural,Gesha,Natural,https://allianceforcoffeeexcellence.org/brazil-2021/
Brazil,2021,16,Vista Brigadeiro,NA,Washed,Catuaí 785,Washed,https://allianceforcoffeeexcellence.org/brazil-2021/
Brazil,2021,17,Fazenda Cerca De Pedra São Benedito,NA,Natural,"Catuaí Amarelo, Catuaí Vermelho",Natural,https://allianceforcoffeeexcellence.org/brazil-2021/
Brazil,2021,19,Sitio Rochedo,NA,Natural,"Catuaí, Catucaí",Natural,https://allianceforcoffeeexcellence.org/brazil-2021/
Brazil,2021,20,Fazenda Pedro Rodrigues,NA,Natural,Red Catucaí,Natural,https://allianceforcoffeeexcellence.org/brazil-2021/
Brazil,2021,22,Fazenda Pedra Preta,NA,Natural,Catucaí 2sl,Natural,https://allianceforcoffeeexcellence.org/brazil-2021/
Brazil,2021,23,Fazenda Rainha,NA,Natural,Gesha,Natural,https://allianceforcoffeeexcellence.org/brazil-2021/
Brazil,2021,29,Fazenda Ponte Alta,NA,Natural,Catuaí Amarelo,Natural,https://allianceforcoffeeexcellence.org/brazil-2021/
Brazil,2022,1,Fazenda Tijuco,NA,Natural,Catuaí 144,Natural,https://allianceforcoffeeexcellence.org/brazil-2022/
Brazil,2022,3,FAZENDA RECANTO,NA,Natural,Catucaí 2sl,Natural,https://allianceforcoffeeexcellence.org/brazil-2022/
Brazil,2022,4,Fazenda Recreio,NA,Natural,Geisha,Natural,https://allianceforcoffeeexcellence.org/brazil-2022/
Brazil,2022,5,CASA BRÁS,NA,Natural,Geisha,Natural,https://allianceforcoffeeexcellence.org/brazil-2022/
Brazil,2022,6,Fazenda Gerais,NA,Natural,Catuaí 144,Natural,https://allianceforcoffeeexcellence.org/brazil-2022/
Brazil,2022,8,FAZENDA CLAUDIO,NA,Natural,Catuai Amarelo 62,Natural,https://allianceforcoffeeexcellence.org/brazil-2022/
Brazil,2022,9,Sítio São Sebastião,NA,Natural,Catuaí 144,Natural,https://allianceforcoffeeexcellence.org/brazil-2022/
Brazil,2022,10,Sitio Entre Vales,NA,Natural,Catucaí 2sl,Natural,https://allianceforcoffeeexcellence.org/brazil-2022/
Brazil,2022,11,SÍTIO DA CHAPADA,NA,Natural,Catucaí Vermelho,Natural,https://allianceforcoffeeexcellence.org/brazil-2022/
Brazil,2022,12,SÍTIO SÃO PEDRO,NA,Natural,SL28 & GEISHA,Natural,https://allianceforcoffeeexcellence.org/brazil-2022/
Brazil,2022,16,Fazenda Capão,NA,Natural,Catuaí Vermelho,Natural,https://allianceforcoffeeexcellence.org/brazil-2022/
Brazil,2022,17,Sítio São Judas Tadeu,NA,Natural,Bourbon Amarelo,Natural,https://allianceforcoffeeexcellence.org/brazil-2022/
Brazil,2022,18,Terracota Specialty Coffee,NA,Natural,"Catiguá MG1,MG2 e MG3, MG2 e MG3",Natural,https://allianceforcoffeeexcellence.org/brazil-2022/
Brazil,2022,19,FAZENDA CHAPADÃO,NA,Natural,MGS Paraíso 2,Natural,https://allianceforcoffeeexcellence.org/brazil-2022/
Brazil,2022,21,Fazenda Baixadão,NA,Natural,Geisha,Natural,https://allianceforcoffeeexcellence.org/brazil-2022/
Brazil,2022,22,Paraiso – Andrade Bros,NA,Natural,Arara,Natural,https://allianceforcoffeeexcellence.org/brazil-2022/
Brazil,2023,3,Fazenda Campo ALegre,Experimental,Pedro Bras Top,Paraiso 2,Experimental,https://allianceforcoffeeexcellence.org/brazil-2023/
Brazil,2023,1,Fazenda Rainha,Dry,Natural,Geisha,Natural,https://allianceforcoffeeexcellence.org/brazil-2023/
Brazil,2023,2,São Geraldo,Dry,Natural,Red Catuai,Natural,https://allianceforcoffeeexcellence.org/brazil-2023/
Brazil,2023,3,Sitio Santa luzia,Dry,Natural,Cutucaí 2sl,Natural,https://allianceforcoffeeexcellence.org/brazil-2023/
Brazil,2023,4,Fazenda Recreio,Dry,Natural,Geisha,Natural,https://allianceforcoffeeexcellence.org/brazil-2023/
Brazil,2023,5,Casa Bras,Dry,Natural,Geisha,Natural,https://allianceforcoffeeexcellence.org/brazil-2023/
Brazil,2023,6,Santuário Sul,Dry,Natural,Geisha,Natural,https://allianceforcoffeeexcellence.org/brazil-2023/
Brazil,2023,7,Ecoagricola Cafe,Dry,Natural,Catucaí 2sl,Natural,https://allianceforcoffeeexcellence.org/brazil-2023/
Brazil,2023,8,Pedra Branca,Dry,Natural,Yellow Bourbon,Natural,https://allianceforcoffeeexcellence.org/brazil-2023/
Brazil,2023,9,Morada do Sol,Dry,Natural,Catucai 2SL,Natural,https://allianceforcoffeeexcellence.org/brazil-2023/
Brazil,2023,10,Santiago,Dry,Natural,Catigua,Natural,https://allianceforcoffeeexcellence.org/brazil-2023/
Brazil,2023,3,Casa Brás,Wet,Honey,Geisha,Honey / pulped natural,https://allianceforcoffeeexcellence.org/brazil-2023/
Brazil,2023,4,Fazenda Rochedo,Wet,Washed,Yellow Catuai,Washed,https://allianceforcoffeeexcellence.org/brazil-2023/
Brazil,2024,1A,Fazenda Sobro E Bonito De Cima – Dbarbosa Coffee,Washed + Honey,Honey,Topázio Amarelo,Honey / pulped natural,https://allianceforcoffeeexcellence.org/brazil-2024/
Brazil,2024,6☘️,Fazenda Paredão,Washed + Honey,Honey,Arara,Honey / pulped natural,https://allianceforcoffeeexcellence.org/brazil-2024/
Brazil,2024,8,Fazenda Campo Alegre,Washed + Honey,Honey,Paraiso 2,Honey / pulped natural,https://allianceforcoffeeexcellence.org/brazil-2024/
Brazil,2024,9,Fazenda Primavera Matriz,Washed + Honey,Honey,Geisha,Honey / pulped natural,https://allianceforcoffeeexcellence.org/brazil-2024/
Brazil,2024,1A,Sítio Santa Luzia,Natural,Natural,Catucaí Amarelo,Natural,https://allianceforcoffeeexcellence.org/brazil-2024/
Brazil,2024,2,Fazenda Rainha,Natural,Natural,Geisha,Natural,https://allianceforcoffeeexcellence.org/brazil-2024/
Brazil,2024,3,Fazenda Rio Verde,Natural,Natural,Geisha,Natural,https://allianceforcoffeeexcellence.org/brazil-2024/
Brazil,2024,4,Fazenda Boa Vista,Natural,Natural,Catucaí,Natural,https://allianceforcoffeeexcellence.org/brazil-2024/
Brazil,2024,5,Fazenda Cotrim E D’Alessandro,Natural,Natural,Geisha,Natural,https://allianceforcoffeeexcellence.org/brazil-2024/
Brazil,2024,6,Serra Das Tres Barras,Natural,Natural,Catucaí,Natural,https://allianceforcoffeeexcellence.org/brazil-2024/
Brazil,2024,7,Casa Brás,Natural,Natural,Geisha,Natural,https://allianceforcoffeeexcellence.org/brazil-2024/
Brazil,2024,8☘️,Fazenda M&F Coffee,Natural,Natural,Arara,Natural,https://allianceforcoffeeexcellence.org/brazil-2024/
Brazil,2024,9,Fazenda Recreio,Natural,Natural,"Geisha, SL34",Natural,https://allianceforcoffeeexcellence.org/brazil-2024/
Brazil,2024,10,Sitio Vargem Alegre,Natural,Natural,Yellow Catuai,Natural,https://allianceforcoffeeexcellence.org/brazil-2024/
Brazil,2025,1,Fazenda Agua Limpa,Washed + Honey,Honey,Arara,Honey / pulped natural,https://allianceforcoffeeexcellence.org/brazil-2025/
Brazil,2025,3,Fazenda Água Limpa,Washed + Honey,Honey,Kent,Honey / pulped natural,https://allianceforcoffeeexcellence.org/brazil-2025/
Brazil,2025,4,Sitio Pedro Varinhas,Washed + Honey,Honey,Arara,Honey / pulped natural,https://allianceforcoffeeexcellence.org/brazil-2025/
Brazil,2025,5,Fazenda Canastra,Washed + Honey,Honey,Arara,Honey / pulped natural,https://allianceforcoffeeexcellence.org/brazil-2025/
Brazil,2025,6,Sitio Vargem Grande,Washed + Honey,Washed,Catucaí Amarelo,Washed,https://allianceforcoffeeexcellence.org/brazil-2025/
Brazil,2025,1,Fazenda Aracaçu,Natural,Natural,Arara,Natural,https://allianceforcoffeeexcellence.org/brazil-2025/
Brazil,2025,2,Fazenda Sucuri,Natural,Natural,Geisha,Natural,https://allianceforcoffeeexcellence.org/brazil-2025/
Brazil,2025,3,Fazenda Chapadão,Natural,Natural,Paraíso,Natural,https://allianceforcoffeeexcellence.org/brazil-2025/
Brazil,2025,4,Fazenda Olhos D’Água,Natural,Natural,Arara,Natural,https://allianceforcoffeeexcellence.org/brazil-2025/
Brazil,2025,5,Fazenda Sertão,Natural,Natural,Topázio,Natural,https://allianceforcoffeeexcellence.org/brazil-2025/
Brazil,2025,6,Sitio Ponte Alta,Natural,Natural,Arara,Natural,https://allianceforcoffeeexcellence.org/brazil-2025/
Brazil,2025,7,Sitio Ponte Alta,Natural,Natural,Arara,Natural,https://allianceforcoffeeexcellence.org/brazil-2025/
Brazil,2025,8,Sítio Santa Fé,Natural,Natural,Arara,Natural,https://allianceforcoffeeexcellence.org/brazil-2025/
Brazil,2025,9,Fazenda Santa Terezinha,Natural,Natural,"Arara, Catucaí Amarelo, Mundo Novo",Natural,https://allianceforcoffeeexcellence.org/brazil-2025/
Brazil,2025,10,Fazenda Vale Do Cristal,Natural,Natural,Catucaí Açu,Natural,https://allianceforcoffeeexcellence.org/brazil-2025/
Burundi,2018,1A,RUBAGABAGA,NA,Washed,Bourbon,Washed,https://allianceforcoffeeexcellence.org/burundi-2018/
Burundi,2018,2A,MUNKAZE COFFEE,NA,Washed,Bourbon,Washed,https://allianceforcoffeeexcellence.org/burundi-2018/
Burundi,2018,3A,RUBAGABAGA,NA,Washed,Bourbon,Washed,https://allianceforcoffeeexcellence.org/burundi-2018/
Burundi,2018,4A,BWAYI,NA,Washed,Bourbon,Washed,https://allianceforcoffeeexcellence.org/burundi-2018/
Burundi,2018,5A,NEMBA,NA,Washed,Bourbon,Washed,https://allianceforcoffeeexcellence.org/burundi-2018/
Burundi,2018,6A,NZOVE,NA,Washed,Bourbon,Washed,https://allianceforcoffeeexcellence.org/burundi-2018/
Burundi,2018,7A,BWAYI,NA,Washed,Bourbon,Washed,https://allianceforcoffeeexcellence.org/burundi-2018/
Burundi,2018,8,BUZIRAGUHINDWA,NA,Washed,Bourbon,Washed,https://allianceforcoffeeexcellence.org/burundi-2018/
Burundi,2018,9,NKAKA,NA,Washed,Bourbon,Washed,https://allianceforcoffeeexcellence.org/burundi-2018/
Burundi,2018,10,KINYANA,NA,Washed,Bourbon,Washed,https://allianceforcoffeeexcellence.org/burundi-2018/
Burundi,2018,11,GWIRI,NA,Washed,Bourbon,Washed,https://allianceforcoffeeexcellence.org/burundi-2018/
Burundi,2018,12,NEMBA,NA,Washed,Bourbon,Washed,https://allianceforcoffeeexcellence.org/burundi-2018/
Burundi,2018,13,NZOVE,NA,Washed,Bourbon,Washed,https://allianceforcoffeeexcellence.org/burundi-2018/
Burundi,2018,14,KIREMA,NA,Washed,Bourbon,Washed,https://allianceforcoffeeexcellence.org/burundi-2018/
Burundi,2018,15,KIBINGO,NA,Washed,Bourbon,Washed,https://allianceforcoffeeexcellence.org/burundi-2018/
Burundi,2018,16,YANDARO,NA,Washed,Bourbon,Washed,https://allianceforcoffeeexcellence.org/burundi-2018/
Burundi,2018,17,BUZIRAGUHINDWA,NA,Washed,Bourbon,Washed,https://allianceforcoffeeexcellence.org/burundi-2018/
Burundi,2018,18,KAGOMA,NA,Washed,Bourbon,Washed,https://allianceforcoffeeexcellence.org/burundi-2018/
Burundi,2018,19,NKAKA,NA,Washed,Bourbon,Washed,https://allianceforcoffeeexcellence.org/burundi-2018/
Burundi,2018,20,BWAYI,NA,Washed,Bourbon,Washed,https://allianceforcoffeeexcellence.org/burundi-2018/
Burundi,2018,21,GWIRI,NA,Washed,Bourbon,Washed,https://allianceforcoffeeexcellence.org/burundi-2018/
Burundi,2018,22,BUKEYE,NA,Washed,Bourbon,Washed,https://allianceforcoffeeexcellence.org/burundi-2018/
Burundi,2018,23,NEMBA,NA,Washed,Bourbon,Washed,https://allianceforcoffeeexcellence.org/burundi-2018/
Burundi,2018,24,MPANGA,NA,Washed,Bourbon,Washed,https://allianceforcoffeeexcellence.org/burundi-2018/
Burundi,2018,25,KAZIBAZIBA,NA,Washed,Bourbon,Washed,https://allianceforcoffeeexcellence.org/burundi-2018/
Burundi,2018,26,KAGOMA,NA,Washed,Bourbon,Washed,https://allianceforcoffeeexcellence.org/burundi-2018/
Burundi,2018,27,MUNYINYA,NA,Washed,Bourbon,Washed,https://allianceforcoffeeexcellence.org/burundi-2018/
Burundi,2018,28,BUSINDE,NA,Washed,Bourbon,Washed,https://allianceforcoffeeexcellence.org/burundi-2018/
Burundi,2018,29,KAGOMA,NA,Washed,Bourbon,Washed,https://allianceforcoffeeexcellence.org/burundi-2018/
Burundi,2019,1a,GATUKUZA,NA,Natural,Bourbon,Natural,https://allianceforcoffeeexcellence.org/burundi-2019/
Burundi,2019,2,GITWENGE,NA,Washed,Bourbon,Washed,https://allianceforcoffeeexcellence.org/burundi-2019/
Burundi,2019,3,KARINZI,NA,Washed,Bourbon,Washed,https://allianceforcoffeeexcellence.org/burundi-2019/
Burundi,2019,4,KIRIRIMA,NA,Washed,Bourbon,Washed,https://allianceforcoffeeexcellence.org/burundi-2019/
Burundi,2019,5,KAZIBAZIBA,NA,Washed,Bourbon,Washed,https://allianceforcoffeeexcellence.org/burundi-2019/
Burundi,2019,6,MUGIRAMPEKE,NA,Washed,Bourbon,Washed,https://allianceforcoffeeexcellence.org/burundi-2019/
Burundi,2019,7,MARURI,NA,Washed,Bourbon,Washed,https://allianceforcoffeeexcellence.org/burundi-2019/
Burundi,2019,8,GACOKWE,NA,Washed,Bourbon,Washed,https://allianceforcoffeeexcellence.org/burundi-2019/
Burundi,2019,9,KIREMA,NA,Washed,Bourbon,Washed,https://allianceforcoffeeexcellence.org/burundi-2019/
Burundi,2019,10,NKUBA,NA,Natural,Bourbon,Natural,https://allianceforcoffeeexcellence.org/burundi-2019/
Burundi,2019,11,GISHA,NA,Washed,Bourbon,Washed,https://allianceforcoffeeexcellence.org/burundi-2019/
Burundi,2019,12,MUTANGA,NA,Washed,Bourbon,Washed,https://allianceforcoffeeexcellence.org/burundi-2019/
Burundi,2019,13,NGOGOMO,NA,Washed,Bourbon,Washed,https://allianceforcoffeeexcellence.org/burundi-2019/
Burundi,2019,14,RWIRI,NA,Washed,Bourbon,Washed,https://allianceforcoffeeexcellence.org/burundi-2019/
Burundi,2019,15,BUTEZI,NA,Washed,Bourbon,Washed,https://allianceforcoffeeexcellence.org/burundi-2019/
Burundi,2019,16,KAREHE,NA,Washed,Bourbon,Washed,https://allianceforcoffeeexcellence.org/burundi-2019/
Burundi,2019,17,NYAMASO,NA,Washed,Bourbon,Washed,https://allianceforcoffeeexcellence.org/burundi-2019/
Burundi,2019,18,RUHORORO,NA,Washed,Bourbon,Washed,https://allianceforcoffeeexcellence.org/burundi-2019/
Burundi,2019,19,RWIRI,NA,Washed,Bourbon,Washed,https://allianceforcoffeeexcellence.org/burundi-2019/
Burundi,2019,20,NYAGASHIHA,NA,Washed,Bourbon,Washed,https://allianceforcoffeeexcellence.org/burundi-2019/
Burundi,2019,21,RUKARAZO,NA,Washed,Bourbon,Washed,https://allianceforcoffeeexcellence.org/burundi-2019/
Burundi,2019,22,RURENGERA,NA,Washed,Bourbon,Washed,https://allianceforcoffeeexcellence.org/burundi-2019/
Burundi,2019,23,BUTIHINDA,NA,Washed,Bourbon,Washed,https://allianceforcoffeeexcellence.org/burundi-2019/
Colombia,2018,1a,Cumaral,NA,Washed,Geisha Bourbón,Washed,https://allianceforcoffeeexcellence.org/colombia-2018/
Colombia,2018,2a,La España 1,NA,Washed,Geisha,Washed,https://allianceforcoffeeexcellence.org/colombia-2018/
Colombia,2018,3a,Manantiales del Frontino,NA,Washed,Geisha,Washed,https://allianceforcoffeeexcellence.org/colombia-2018/
Colombia,2018,4a,Las Cuevas,NA,Washed,Colombia,Washed,https://allianceforcoffeeexcellence.org/colombia-2018/
Colombia,2018,5a,El Cairo,NA,Washed,Caturra Colombia Typica,Washed,https://allianceforcoffeeexcellence.org/colombia-2018/
Colombia,2018,6a,El Mirador 1,NA,Honey,Caturra Colombia Castillo,Honey / pulped natural,https://allianceforcoffeeexcellence.org/colombia-2018/
Colombia,2018,7a,El Cairo,NA,Washed,Caturra Colombia Typica,Washed,https://allianceforcoffeeexcellence.org/colombia-2018/
Colombia,2018,8a,El Brasil,NA,Washed,Caturra Typica,Washed,https://allianceforcoffeeexcellence.org/colombia-2018/
Colombia,2018,9a,El Plan,NA,Washed,Caturra,Washed,https://allianceforcoffeeexcellence.org/colombia-2018/
Colombia,2018,11,El Paraiso,NA,Washed,Caturra,Washed,https://allianceforcoffeeexcellence.org/colombia-2018/
Colombia,2018,12,El Vergel,NA,Washed,Caturra Colombia,Washed,https://allianceforcoffeeexcellence.org/colombia-2018/
Colombia,2018,13,El Diviso,NA,Washed,Caturra Typica,Washed,https://allianceforcoffeeexcellence.org/colombia-2018/
Colombia,2018,14,Llano Redondo,NA,Washed,Caturra Castillo,Washed,https://allianceforcoffeeexcellence.org/colombia-2018/
Colombia,2018,15,Mexico,NA,Washed,Colombia Castillo,Washed,https://allianceforcoffeeexcellence.org/colombia-2018/
Colombia,2018,16,Los Alpez,NA,Washed,Caturra Colombia,Washed,https://allianceforcoffeeexcellence.org/colombia-2018/
Colombia,2018,17,Mirador – El Naranjo,NA,Washed,Caturra Colombia,Washed,https://allianceforcoffeeexcellence.org/colombia-2018/
Colombia,2018,18,Villa Martinez,NA,Washed,Caturra,Washed,https://allianceforcoffeeexcellence.org/colombia-2018/
Colombia,2018,19,Cuchilla Loma Gorda,NA,Washed,Caturra,Washed,https://allianceforcoffeeexcellence.org/colombia-2018/
Colombia,2018,20,El Trapiche,NA,Honey,Caturra,Honey / pulped natural,https://allianceforcoffeeexcellence.org/colombia-2018/
Colombia,2018,21,Buena Vista,NA,Washed,Bourbón,Washed,https://allianceforcoffeeexcellence.org/colombia-2018/
Colombia,2018,22,Quijiana,NA,Washed,Caturra,Washed,https://allianceforcoffeeexcellence.org/colombia-2018/
Colombia,2018,23,Casa Blanca,NA,Honey,Caturra,Honey / pulped natural,https://allianceforcoffeeexcellence.org/colombia-2018/
Colombia,2018,24,Altos de la Colina,NA,Washed,Caturra Maragogype,Washed,https://allianceforcoffeeexcellence.org/colombia-2018/
Colombia,2018,25,El Salado,NA,Washed,Caturra Castillo,Washed,https://allianceforcoffeeexcellence.org/colombia-2018/
Colombia,2018,26,El Naranjo,NA,Washed,Bourbón,Washed,https://allianceforcoffeeexcellence.org/colombia-2018/
Colombia,2018,27,Loma Gorda,NA,Washed,Caturra,Washed,https://allianceforcoffeeexcellence.org/colombia-2018/
Colombia,2019,1a,Mikava,NA,Natural,Gesha,Natural,https://allianceforcoffeeexcellence.org/colombia-north-2019/
Colombia,2019,2a,Betania,NA,Washed,Caturra Tabi,Washed,https://allianceforcoffeeexcellence.org/colombia-north-2019/
Colombia,2019,3a,Chaferote,NA,Washed,Bourbon,Washed,https://allianceforcoffeeexcellence.org/colombia-north-2019/
Colombia,2019,4a,La Esmeralda,NA,Washed,Caturra,Washed,https://allianceforcoffeeexcellence.org/colombia-north-2019/
Colombia,2019,5a,Porvenir,NA,Washed,Gesha,Washed,https://allianceforcoffeeexcellence.org/colombia-north-2019/
Colombia,2019,6,Bella Vista,NA,Washed,Caturra Bourbon,Washed,https://allianceforcoffeeexcellence.org/colombia-north-2019/
Colombia,2019,7,La Cereza,NA,Washed,Caturra,Washed,https://allianceforcoffeeexcellence.org/colombia-north-2019/
Colombia,2019,9,Los Arboles,NA,Natural,Gesha,Natural,https://allianceforcoffeeexcellence.org/colombia-north-2019/
Colombia,2019,10,La Esperanza,NA,Natural,Gesha,Natural,https://allianceforcoffeeexcellence.org/colombia-north-2019/
Colombia,2019,11,El Encanto,NA,Washed,Caturra,Washed,https://allianceforcoffeeexcellence.org/colombia-north-2019/
Colombia,2019,12,El Juncal,NA,Washed,Caturra,Washed,https://allianceforcoffeeexcellence.org/colombia-north-2019/
Colombia,2019,13,El Mandarino,NA,Washed,Caturra,Washed,https://allianceforcoffeeexcellence.org/colombia-north-2019/
Colombia,2019,14,La Estrella,NA,Honey,Gesha,Honey / pulped natural,https://allianceforcoffeeexcellence.org/colombia-north-2019/
Colombia,2019,15,La Miel,NA,Washed,Borbon Rosado,Washed,https://allianceforcoffeeexcellence.org/colombia-north-2019/
Colombia,2019,16,La Orquidea,NA,Washed,Colombia,Washed,https://allianceforcoffeeexcellence.org/colombia-north-2019/
Colombia,2019,17,La Gaviota,NA,Washed,Borbon Amarillo y Rojo,Washed,https://allianceforcoffeeexcellence.org/colombia-north-2019/
Colombia,2019,18,El Diviso,NA,Washed,Caturra Bourbon,Washed,https://allianceforcoffeeexcellence.org/colombia-north-2019/
Colombia,2019,19,Alcatraz,NA,Washed,Caturra Bourbon,Washed,https://allianceforcoffeeexcellence.org/colombia-north-2019/
Colombia,2019,20,Los Lagos,NA,Washed,Caturra,Washed,https://allianceforcoffeeexcellence.org/colombia-north-2019/
Colombia,2019,21,Castellon,NA,Honey,Gesha,Honey / pulped natural,https://allianceforcoffeeexcellence.org/colombia-north-2019/
Colombia,2019,22,Calamar,NA,Washed,Borbon Rojo,Washed,https://allianceforcoffeeexcellence.org/colombia-north-2019/
Colombia,2019,23,La Esperanza,NA,Washed,Caturra,Washed,https://allianceforcoffeeexcellence.org/colombia-north-2019/
Colombia,2019,25,Pensilvania,NA,Washed,Caturra,Washed,https://allianceforcoffeeexcellence.org/colombia-north-2019/
Colombia,2019,26,La Ilución,NA,Natural,Colombia Castillo,Natural,https://allianceforcoffeeexcellence.org/colombia-north-2019/
Colombia,2019,27,Las Delicias,NA,Washed,Caturra,Washed,https://allianceforcoffeeexcellence.org/colombia-north-2019/
Colombia,2019,28,Buena Vista,NA,Washed,Caturra,Washed,https://allianceforcoffeeexcellence.org/colombia-north-2019/
Colombia,2019,29,Buena Vista,NA,Washed,Caturra Colombia,Washed,https://allianceforcoffeeexcellence.org/colombia-north-2019/
Colombia,2021,1a,Obraje,NA,Washed,Gesha,Washed,https://allianceforcoffeeexcellence.org/colombia-2021/
Colombia,2021,2a,La Siria,NA,Washed,Gesha,Washed,https://allianceforcoffeeexcellence.org/colombia-2021/
Colombia,2021,3,El Zafiro,NA,Natural,Castillo,Natural,https://allianceforcoffeeexcellence.org/colombia-2021/
