event_id,event_name,event_type,country,year,program,process_group,rank,score,farm,variety,weight_lb,final_bid_usd_lb,total_value_usd,buyer,source_url,rank_key,entry_rank,lot_key
8191f8204aa713fa,2016,COE,Guatemala,2016,COE,NA,19,NA,NA,NA,NA,9.2,21758,MC FOODS LIMITED,https://allianceforcoffeeexcellence.org/guatemala-2016/,19,19,8191f8204aa713fa|COE|NA|19
8191f8204aa713fa,2016,COE,Guatemala,2016,COE,NA,20,NA,NA,NA,NA,7.1,26830.9,"Wataru & Co., Ltd.",https://allianceforcoffeeexcellence.org/guatemala-2016/,20,20,8191f8204aa713fa|COE|NA|20
07a149006df074a2,2017,COE,Guatemala,2017,NW,NA,29,85.97,San AgustÍn Las Cañas 2017,NA,NA,4.8,4658.45,Ryans Coffee Roasters,https://allianceforcoffeeexcellence.org/guatemala-2017/,29,29,07a149006df074a2|NW|NA|29
07a149006df074a2,2017,COE,Guatemala,2017,NW,NA,30,85.91,Terrazas y Anexos 2017,NA,NA,4.6,5224.77,CUPPERS COOPERATIVE,https://allianceforcoffeeexcellence.org/guatemala-2017/,30,30,07a149006df074a2|NW|NA|30
07a149006df074a2,2017,COE,Guatemala,2017,NW,NA,31,85.83,Los Aguacatones 2017,NA,NA,7.3,7129.18,Terarosa (Haksan Co.Ltd),https://allianceforcoffeeexcellence.org/guatemala-2017/,31,31,07a149006df074a2|NW|NA|31
07a149006df074a2,2017,COE,Guatemala,2017,NW,NA,32,85.81,Entre Volcanes 2017,NA,NA,5.87,6774.39,Kasai Coffee,https://allianceforcoffeeexcellence.org/guatemala-2017/,32,32,07a149006df074a2|NW|NA|32
07a149006df074a2,2017,COE,Guatemala,2017,NW,NA,33,85.81,La Nueva 2017,NA,NA,6.2,5671.39,Terarosa (Haksan Co.Ltd),https://allianceforcoffeeexcellence.org/guatemala-2017/,33,33,07a149006df074a2|NW|NA|33
07a149006df074a2,2017,COE,Guatemala,2017,NW,NA,34,85.78,El Aguacate 2017,NA,NA,4.7,9918.83,"Cafe DAZAC, Coffee Sallim Factory, Crema Costa, Eungubiro Roasters, Beanstore",https://allianceforcoffeeexcellence.org/guatemala-2017/,34,34,07a149006df074a2|NW|NA|34
07a149006df074a2,2017,COE,Guatemala,2017,NW,NA,35,85.78,El Limonar 2017,NA,NA,4.1,10768.98,"Cafe DAZAC, Coffee Sallim Factory, Crema Costa, Eungubiro Roasters, Beanstore",https://allianceforcoffeeexcellence.org/guatemala-2017/,35,35,07a149006df074a2|NW|NA|35
07a149006df074a2,2017,COE,Guatemala,2017,NW,NA,36,85.56,Santa Sofia 2017,NA,NA,4.7,4756.82,"Cafe DAZAC, Coffee Sallim Factory, Crema Costa, Eungubiro Roasters, Beanstore",https://allianceforcoffeeexcellence.org/guatemala-2017/,36,36,07a149006df074a2|NW|NA|36
07a149006df074a2,2017,COE,Guatemala,2017,NW,NA,37,85.56,La Hermosa 2017,NA,NA,6.29,6155.58,"Orsir Coffee Co., Ltd.",https://allianceforcoffeeexcellence.org/guatemala-2017/,37,37,07a149006df074a2|NW|NA|37
07a149006df074a2,2017,COE,Guatemala,2017,NW,NA,38,85.28,Linda Vista y Anexos 2017,NA,NA,4.2,13523.33,Kasai Coffee,https://allianceforcoffeeexcellence.org/guatemala-2017/,38,38,07a149006df074a2|NW|NA|38
07a149006df074a2,2017,COE,Guatemala,2017,COE,NA,1A,NA,NA,NA,NA,53.41,20469.38,"Maruyama Coffee, Sugi Coffee Roasting, Sarutahiko Coffee, Difference Coffee Co.(UK)",https://allianceforcoffeeexcellence.org/guatemala-2017/,1A,1,07a149006df074a2|COE|NA|1A
07a149006df074a2,2017,COE,Guatemala,2017,COE,NA,1B,NA,NA,NA,NA,58,19180.02,Angel-in-us Coffee,https://allianceforcoffeeexcellence.org/guatemala-2017/,1B,1,07a149006df074a2|COE|NA|1B
07a149006df074a2,2017,COE,Guatemala,2017,COE,NA,2A,NA,NA,NA,NA,50.1,29024.43,MOMOS COFFEE,https://allianceforcoffeeexcellence.org/guatemala-2017/,2A,2,07a149006df074a2|COE|NA|2A
07a149006df074a2,2017,COE,Guatemala,2017,COE,NA,2B,NA,NA,NA,NA,50.7,26825.88,"Maruyama Coffee, Toa Coffee, Sugi Coffee Roasting",https://allianceforcoffeeexcellence.org/guatemala-2017/,2B,2,07a149006df074a2|COE|NA|2B
07a149006df074a2,2017,COE,Guatemala,2017,COE,NA,3,NA,NA,NA,NA,37.27,46867.4,Sulalat Coffee Trading,https://allianceforcoffeeexcellence.org/guatemala-2017/,3,3,07a149006df074a2|COE|NA|3
07a149006df074a2,2017,COE,Guatemala,2017,COE,NA,4,NA,NA,NA,NA,27.2,28632.35,Kyokuto Fadie Corporation,https://allianceforcoffeeexcellence.org/guatemala-2017/,4,4,07a149006df074a2|COE|NA|4
07a149006df074a2,2017,COE,Guatemala,2017,COE,NA,5,NA,NA,NA,NA,20.2,21181.72,"Linking Coffee Co., Ltd.",https://allianceforcoffeeexcellence.org/guatemala-2017/,5,5,07a149006df074a2|COE|NA|5
07a149006df074a2,2017,COE,Guatemala,2017,COE,NA,6,NA,NA,NA,NA,25.35,53498.39,"Linking Coffee Co., Ltd.",https://allianceforcoffeeexcellence.org/guatemala-2017/,6,6,07a149006df074a2|COE|NA|6
07a149006df074a2,2017,COE,Guatemala,2017,COE,NA,7,NA,NA,NA,NA,20.3,23365.91,Brew92,https://allianceforcoffeeexcellence.org/guatemala-2017/,7,7,07a149006df074a2|COE|NA|7
07a149006df074a2,2017,COE,Guatemala,2017,COE,NA,8,NA,NA,NA,NA,44.72,20907.05,Campos Coffee,https://allianceforcoffeeexcellence.org/guatemala-2017/,8,8,07a149006df074a2|COE|NA|8
07a149006df074a2,2017,COE,Guatemala,2017,COE,NA,9,NA,NA,NA,NA,11,37794.35,Latorre & Dutch Coffee Traders,https://allianceforcoffeeexcellence.org/guatemala-2017/,9,9,07a149006df074a2|COE|NA|9
07a149006df074a2,2017,COE,Guatemala,2017,COE,NA,10,NA,NA,NA,NA,15.1,13475.69,"Pebble Coffee Co., Ltd.",https://allianceforcoffeeexcellence.org/guatemala-2017/,10,10,07a149006df074a2|COE|NA|10
07a149006df074a2,2017,COE,Guatemala,2017,COE,NA,11,NA,NA,NA,NA,12.1,14123.72,Goundong coffee. Cuppers of korea,https://allianceforcoffeeexcellence.org/guatemala-2017/,11,11,07a149006df074a2|COE|NA|11
07a149006df074a2,2017,COE,Guatemala,2017,COE,NA,12,NA,NA,NA,NA,16.7,17613.32,Marubeni Foods,https://allianceforcoffeeexcellence.org/guatemala-2017/,12,12,07a149006df074a2|COE|NA|12
07a149006df074a2,2017,COE,Guatemala,2017,COE,NA,13,NA,NA,NA,NA,15.4,15227.06,"Wataru & Co., Ltd.",https://allianceforcoffeeexcellence.org/guatemala-2017/,13,13,07a149006df074a2|COE|NA|13
07a149006df074a2,2017,COE,Guatemala,2017,COE,NA,14,NA,NA,NA,NA,12.17,14896.69,"Time’s Club, Inc. , Coffee Libre",https://allianceforcoffeeexcellence.org/guatemala-2017/,14,14,07a149006df074a2|COE|NA|14
07a149006df074a2,2017,COE,Guatemala,2017,COE,NA,15,NA,NA,NA,NA,10.3,18697.38,"Linking Coffee Co., Ltd.",https://allianceforcoffeeexcellence.org/guatemala-2017/,15,15,07a149006df074a2|COE|NA|15
07a149006df074a2,2017,COE,Guatemala,2017,COE,NA,16,NA,NA,NA,NA,20,26002,Wataru for COFFEE FACTORY and AMAMERIA ESPRESSO,https://allianceforcoffeeexcellence.org/guatemala-2017/,16,16,07a149006df074a2|COE|NA|16
07a149006df074a2,2017,COE,Guatemala,2017,COE,NA,17,NA,NA,NA,NA,9.9,10963.46,"Wataru & Co., Ltd.",https://allianceforcoffeeexcellence.org/guatemala-2017/,17,17,07a149006df074a2|COE|NA|17
07a149006df074a2,2017,COE,Guatemala,2017,COE,NA,18,NA,NA,NA,NA,8.9,14937.49,M.I. Coffee Corporation,https://allianceforcoffeeexcellence.org/guatemala-2017/,18,18,07a149006df074a2|COE|NA|18
07a149006df074a2,2017,COE,Guatemala,2017,COE,NA,19,NA,NA,NA,NA,13.1,15144.91,Kyokuto Fadie Corporation,https://allianceforcoffeeexcellence.org/guatemala-2017/,19,19,07a149006df074a2|COE|NA|19
07a149006df074a2,2017,COE,Guatemala,2017,COE,NA,20,NA,NA,NA,NA,9.3,19900.14,"Wataru & Co., Ltd.",https://allianceforcoffeeexcellence.org/guatemala-2017/,20,20,07a149006df074a2|COE|NA|20
07a149006df074a2,2017,COE,Guatemala,2017,COE,NA,21,NA,NA,NA,NA,10.1,10170.9,"Linking Coffee Co., Ltd.",https://allianceforcoffeeexcellence.org/guatemala-2017/,21,21,07a149006df074a2|COE|NA|21
07a149006df074a2,2017,COE,Guatemala,2017,COE,NA,22,NA,NA,NA,NA,10.2,9982.03,INEARTHCOFFEE,https://allianceforcoffeeexcellence.org/guatemala-2017/,22,22,07a149006df074a2|COE|NA|22
07a149006df074a2,2017,COE,Guatemala,2017,COE,NA,23,NA,NA,NA,NA,15,14892.45,Momos Coffee,https://allianceforcoffeeexcellence.org/guatemala-2017/,23,23,07a149006df074a2|COE|NA|23
07a149006df074a2,2017,COE,Guatemala,2017,COE,NA,24,NA,NA,NA,NA,10.1,10150.4,"Mercanta The Coffee Hunters, Origin Coffee Roasting South Africa, Knopes Artisan Torrefacteur Luxembourg, Artisan Coffee Roasters Scotland.",https://allianceforcoffeeexcellence.org/guatemala-2017/,24,24,07a149006df074a2|COE|NA|24
07a149006df074a2,2017,COE,Guatemala,2017,COE,NA,25,NA,NA,NA,NA,10.31,27383.26,"Coffee Libre, DeepBlueLake, Mariage Coffee, Coffee Montage, Coffee Place, Tare Coffee Roasters & Coffee Thoth Roasters",https://allianceforcoffeeexcellence.org/guatemala-2017/,25,25,07a149006df074a2|COE|NA|25
07a149006df074a2,2017,COE,Guatemala,2017,COE,NA,26,NA,NA,NA,NA,9.9,13132.05,"UCC Ueshima Coffee Co., Ltd.",https://allianceforcoffeeexcellence.org/guatemala-2017/,26,26,07a149006df074a2|COE|NA|26
07a149006df074a2,2017,COE,Guatemala,2017,COE,NA,27,NA,NA,NA,NA,9.5,18131.51,"Wataru & Co., Ltd.",https://allianceforcoffeeexcellence.org/guatemala-2017/,27,27,07a149006df074a2|COE|NA|27
07a149006df074a2,2017,COE,Guatemala,2017,COE,NA,28,NA,NA,NA,NA,9.1,28442.23,"Linking Coffee Co., Ltd.",https://allianceforcoffeeexcellence.org/guatemala-2017/,28,28,07a149006df074a2|COE|NA|28
04cf157e5060655a,2018,COE,Guatemala,2018,NW,NA,37,85.57,Santa Sofia,"Caturra, Typica, Catimor",1054.7,5,5273.4,"Wataru & Co., Ltd.",https://allianceforcoffeeexcellence.org/guatemala-2018/,37,37,04cf157e5060655a|NW|NA|37
04cf157e5060655a,2018,COE,Guatemala,2018,NW,NA,38,84.93,La Villa,Catimor,2135.8,4.7,10038.03,"Cafe DAZAC, Coffee Sallim Factory, Juk-dong Cafe D, Crema Costa, Beanstore, Eungubiro Roasters",https://allianceforcoffeeexcellence.org/guatemala-2018/,38,38,04cf157e5060655a|NW|NA|38
04cf157e5060655a,2018,COE,Guatemala,2018,NW,NA,39,84.93,Flor del Café,Maragogype,1140.9,5.1,5818.49,"Cafe DAZAC, Coffee Sallim Factory, Juk-dong Cafe D, Crema Costa, Beanstore, Eungubiro Roasters",https://allianceforcoffeeexcellence.org/guatemala-2018/,39,39,04cf157e5060655a|NW|NA|39
04cf157e5060655a,2018,COE,Guatemala,2018,NW,NA,40,84,Entre Volcanes,Geisha,1140.9,9.1,10382.01,Wataru for Nozy Coffee,https://allianceforcoffeeexcellence.org/guatemala-2018/,40,40,04cf157e5060655a|NW|NA|40
04cf157e5060655a,2018,COE,Guatemala,2018,COE,NA,1A,NA,"La Reforma y Anexos – La Reforma y Asociados, S.A.",NA,NA,55.6,28952.59,"Maruyama Coffee(Japan), Sarutahiko Coffee(Japan), Coffee A Go! Go!(Japan), Mesh Coffee(South Korea), Orsir Coffee(Taiwan)",https://allianceforcoffeeexcellence.org/guatemala-2018/,1A,1,04cf157e5060655a|COE|NA|1A
04cf157e5060655a,2018,COE,Guatemala,2018,COE,NA,1B,NA,"La Reforma y Anexos – La Reforma y Asociados, S.A.",NA,NA,60,27778.2,BREW & BREAD COFFEE ROASTER,https://allianceforcoffeeexcellence.org/guatemala-2018/,1B,1,04cf157e5060655a|COE|NA|1B
04cf157e5060655a,2018,COE,Guatemala,2018,COE,NA,2A,NA,"El Zapote y Anexos – Perez Perez, Wilfrido Hernán",NA,NA,24.2,12773.49,Ecom Japan Limited,https://allianceforcoffeeexcellence.org/guatemala-2018/,2A,2,04cf157e5060655a|COE|NA|2A
04cf157e5060655a,2018,COE,Guatemala,2018,COE,NA,2B,NA,"El Zapote y Anexos – Perez Perez, Wilfrido Hernán",NA,NA,24.5,11342.77,"Orsir Coffee Co., Ltd.",https://allianceforcoffeeexcellence.org/guatemala-2018/,2B,2,04cf157e5060655a|COE|NA|2B
04cf157e5060655a,2018,COE,Guatemala,2018,COE,NA,3A,NA,El Morito II – Monterroso Pineda José Roberto,NA,NA,25.2,11666.84,"Coffee Libre, El Café Coffee Roasters",https://allianceforcoffeeexcellence.org/guatemala-2018/,3A,3,04cf157e5060655a|COE|NA|3A
04cf157e5060655a,2018,COE,Guatemala,2018,COE,NA,3B,NA,El Morito II – Monterroso Pineda José Roberto,NA,NA,25.3,11352.87,HAYDEN,https://allianceforcoffeeexcellence.org/guatemala-2018/,3B,3,04cf157e5060655a|COE|NA|3B
04cf157e5060655a,2018,COE,Guatemala,2018,COE,NA,4,NA,"La Soledad y Anexo – Perez Melendez, Henio Raúl",NA,NA,15.1,20642.15,"MOMOS COFFEE, BLACKUP COFFEE, IN EARTH COFFEE, MAVIS COFFEE, VUENUS COFFEE,  Intelligentsia Coffee(U.S.A.)",https://allianceforcoffeeexcellence.org/guatemala-2018/,4,4,04cf157e5060655a|COE|NA|4
04cf157e5060655a,2018,COE,Guatemala,2018,COE,NA,5,NA,Rio Dorado – Monterroso Pineda José Roberto,NA,NA,15.3,14026.43,Campos Coffee,https://allianceforcoffeeexcellence.org/guatemala-2018/,5,5,04cf157e5060655a|COE|NA|5
04cf157e5060655a,2018,COE,Guatemala,2018,COE,NA,6,NA,El Morito I – Monterroso Pineda José Roberto,NA,NA,16.01,14401.32,Coffee Libre,https://allianceforcoffeeexcellence.org/guatemala-2018/,6,6,04cf157e5060655a|COE|NA|6
04cf157e5060655a,2018,COE,Guatemala,2018,COE,NA,7,NA,"Plan de la Vega – Argueta Herrera, Erwin Humberto",NA,NA,12.1,12884.32,"THE DRIP CO., LTD.",https://allianceforcoffeeexcellence.org/guatemala-2018/,7,7,04cf157e5060655a|COE|NA|7
04cf157e5060655a,2018,COE,Guatemala,2018,COE,NA,8,NA,"Los Aguacatones – De La Peña Illescas, Rosa María",NA,NA,12.1,11841.3,"UCC Ueshima Coffee Co., Ltd.",https://allianceforcoffeeexcellence.org/guatemala-2018/,8,8,04cf157e5060655a|COE|NA|8
04cf157e5060655a,2018,COE,Guatemala,2018,COE,NA,9,NA,"Villaure – Villatoro Castillo, Aurelio",NA,NA,13.2,16773.11,Terarosa (Haksan Co.Ltd),https://allianceforcoffeeexcellence.org/guatemala-2018/,9,9,04cf157e5060655a|COE|NA|9
04cf157e5060655a,2018,COE,Guatemala,2018,COE,NA,10,NA,"El Socorro – Cercol, S.A.",NA,NA,10.29,10591.81,"TOA COFFEE Co.,Ltd.",https://allianceforcoffeeexcellence.org/guatemala-2018/,10,10,04cf157e5060655a|COE|NA|10
04cf157e5060655a,2018,COE,Guatemala,2018,COE,NA,11,NA,"Chualax – Agrocomercial Santa Felisa, S.A.",NA,NA,21.99,17372.1,Campos Coffee,https://allianceforcoffeeexcellence.org/guatemala-2018/,11,11,04cf157e5060655a|COE|NA|11
04cf157e5060655a,2018,COE,Guatemala,2018,COE,NA,12,NA,"Los Cimientos – Morán Solares, Julio Roberto",NA,NA,9.4,11992.14,Fisher Coffee / Latorre & Dutch Coffee,https://allianceforcoffeeexcellence.org/guatemala-2018/,12,12,04cf157e5060655a|COE|NA|12
04cf157e5060655a,2018,COE,Guatemala,2018,COE,NA,13,NA,"Linda Vista – Valladares Rodriguez, Inmer Abel",NA,NA,12.5,17316,BLOSSOM VALLEY INTL. / THE FEW COFFEE & GOODS,https://allianceforcoffeeexcellence.org/guatemala-2018/,13,13,04cf157e5060655a|COE|NA|13
04cf157e5060655a,2018,COE,Guatemala,2018,COE,NA,14,NA,"Las Macadamias – Las Macadamias, S.A.",NA,NA,12.5,12106,"Cuppers Cooperative, Sewoong GC, AG COFFEE, GLEAM, The Good Day, LabCNC, CAFE Q",https://allianceforcoffeeexcellence.org/guatemala-2018/,14,14,04cf157e5060655a|COE|NA|14
04cf157e5060655a,2018,COE,Guatemala,2018,COE,NA,15,NA,"Guatalón – Juarez Solares, Guillermo Antonio",NA,NA,12.1,12344.42,Kyokuto Fadie Corporation,https://allianceforcoffeeexcellence.org/guatemala-2018/,15,15,04cf157e5060655a|COE|NA|15
04cf157e5060655a,2018,COE,Guatemala,2018,COE,NA,16,NA,"Jauja y Anexos – Operadora Santa Clara, S.A.",NA,NA,10.2,10468.16,"Wataru & Co., Ltd.",https://allianceforcoffeeexcellence.org/guatemala-2018/,16,16,04cf157e5060655a|COE|NA|16
04cf157e5060655a,2018,COE,Guatemala,2018,COE,NA,17,NA,"El Limonar – Ovalle Mont, Rosa María",NA,NA,15.1,11714.58,Bailies Coffee Company,https://allianceforcoffeeexcellence.org/guatemala-2018/,17,17,04cf157e5060655a|COE|NA|17
04cf157e5060655a,2018,COE,Guatemala,2018,COE,NA,18,NA,"El Zapote – Melendez Perez, Julio Roberto",NA,NA,10.11,18301.12,Ryans Coffee Roasters / Sims Coffee Lab,https://allianceforcoffeeexcellence.org/guatemala-2018/,18,18,04cf157e5060655a|COE|NA|18
04cf157e5060655a,2018,COE,Guatemala,2018,COE,NA,19,NA,"Calahute Alto – Café Don Alfonso, S.A",NA,NA,8.6,9488.9,"Wataru & Co., Ltd.",https://allianceforcoffeeexcellence.org/guatemala-2018/,19,19,04cf157e5060655a|COE|NA|19
04cf157e5060655a,2018,COE,Guatemala,2018,COE,NA,20,NA,"El Líbano – Perez Liquidano, Herbert Estuardo",NA,NA,12.4,19805.65,M.I.COFFEE CORPORATION,https://allianceforcoffeeexcellence.org/guatemala-2018/,20,20,04cf157e5060655a|COE|NA|20
04cf157e5060655a,2018,COE,Guatemala,2018,COE,NA,21,NA,"Rio Arriba – Cercol, S.A.",NA,NA,15.6,13209.92,"Linking Coffee Co., Ltd.",https://allianceforcoffeeexcellence.org/guatemala-2018/,21,21,04cf157e5060655a|COE|NA|21
04cf157e5060655a,2018,COE,Guatemala,2018,COE,NA,22,NA,"La Esperanza – Villatoro Castillo, Pedro",NA,NA,8.15,9595.73,"Wataru & Co., Ltd.",https://allianceforcoffeeexcellence.org/guatemala-2018/,22,22,04cf157e5060655a|COE|NA|22
04cf157e5060655a,2018,COE,Guatemala,2018,COE,NA,23,NA,"San Antonio de Esquipulas y Anexo – Corporación Mil, S.A.",NA,NA,10.51,13408.24,"Jungle Coffee Roasters (THE JUNGLE Co.,Ltd.)",https://allianceforcoffeeexcellence.org/guatemala-2018/,23,23,04cf157e5060655a|COE|NA|23
04cf157e5060655a,2018,COE,Guatemala,2018,COE,NA,24,NA,"Santa Clara – Operadora Santa Clara, S.A.",NA,NA,11.1,8971.58,"Wataru & Co., Ltd.",https://allianceforcoffeeexcellence.org/guatemala-2018/,24,24,04cf157e5060655a|COE|NA|24
04cf157e5060655a,2018,COE,Guatemala,2018,COE,NA,25,NA,"San Guayabá – Cercol, S.A.",NA,NA,15.4,12259.63,Brew92 Cafe & Roastery,https://allianceforcoffeeexcellence.org/guatemala-2018/,25,25,04cf157e5060655a|COE|NA|25
04cf157e5060655a,2018,COE,Guatemala,2018,COE,NA,26,NA,"El Porvenir – Mooney Del Carmen, Joseph Daniel",NA,NA,8,16761.28,Honu Kato Coffee Inc.,https://allianceforcoffeeexcellence.org/guatemala-2018/,26,26,04cf157e5060655a|COE|NA|26
04cf157e5060655a,2018,COE,Guatemala,2018,COE,NA,27,NA,"La Hermosa – Perez Ríos, Max Fernando",NA,NA,12.1,10663.37,"Linking Coffee Co., Ltd.",https://allianceforcoffeeexcellence.org/guatemala-2018/,27,27,04cf157e5060655a|COE|NA|27
04cf157e5060655a,2018,COE,Guatemala,2018,COE,NA,28,NA,San Rafael Urias Valdes – Felix Valdés Q. y Hnas. Sucesores,NA,NA,9.55,26352.37,"Mercanta The Coffee Hunters, Artisan Roast Scotland, Origin Coffee Roasting South Africa",https://allianceforcoffeeexcellence.org/guatemala-2018/,28,28,04cf157e5060655a|COE|NA|28
04cf157e5060655a,2018,COE,Guatemala,2018,COE,NA,29,NA,"San Agustin Las Cañas – Operadora Santa Clara, S.A.",NA,NA,12.1,12099.03,Kyokuto Fadie Corporation,https://allianceforcoffeeexcellence.org/guatemala-2018/,29,29,04cf157e5060655a|COE|NA|29
04cf157e5060655a,2018,COE,Guatemala,2018,COE,NA,30,NA,"El Muro – Valladares Rodriguez, Inmer Abel",NA,NA,10.4,12582.34,"Linking Coffee Co., Ltd.",https://allianceforcoffeeexcellence.org/guatemala-2018/,30,30,04cf157e5060655a|COE|NA|30
04cf157e5060655a,2018,COE,Guatemala,2018,COE,NA,31,NA,"El Injerto I – El Injerto, S.A.",NA,NA,15.1,12250.48,Sulalat Coffee Trading,https://allianceforcoffeeexcellence.org/guatemala-2018/,31,31,04cf157e5060655a|COE|NA|31
04cf157e5060655a,2018,COE,Guatemala,2018,COE,NA,32,NA,"Antigua Buena Vista y Anexos – Entre Caminos, S.A.",NA,NA,12.1,11608.14,Alpha Coffee & Tea.,https://allianceforcoffeeexcellence.org/guatemala-2018/,32,32,04cf157e5060655a|COE|NA|32
04cf157e5060655a,2018,COE,Guatemala,2018,COE,NA,33,NA,"La Montañita – Gonzalez Morales, José Humberto",NA,NA,7.65,7339.03,"Wataru & Co., Ltd.",https://allianceforcoffeeexcellence.org/guatemala-2018/,33,33,04cf157e5060655a|COE|NA|33
04cf157e5060655a,2018,COE,Guatemala,2018,COE,NA,34,NA,"Santa Cecilia y Anexos – Castillo Herrera, Mariano",NA,NA,7.8,13739.86,BREW & BREAD COFFEE ROASTER,https://allianceforcoffeeexcellence.org/guatemala-2018/,34,34,04cf157e5060655a|COE|NA|34
94e0f75eb8b007ec,2019,COE,Guatemala,2019,COE,NA,1A,NA,Las Macadamias,NA,462.966,58.7,27176.34,"Maruyama Coffee, Sarutahiko Coffee, Ponpon Coffee, Goodboybob coffee, Harrods",https://allianceforcoffeeexcellence.org/guatemala-2019/,1A,1,94e0f75eb8b007ec|COE|NA|1A
94e0f75eb8b007ec,2019,COE,Guatemala,2019,COE,NA,1B,NA,Las Macadamias,NA,353.5076,58.7,20751.04,"Coffee Me Up (Korea), tochcoffee, L’OISEAU, morebi cafe_jeju",https://allianceforcoffeeexcellence.org/guatemala-2019/,1B,1,94e0f75eb8b007ec|COE|NA|1B
94e0f75eb8b007ec,2019,COE,Guatemala,2019,COE,NA,2A,NA,Kalibus la Sierra,NA,1058.21,23,24338.83,"Maruyama Coffee, Sarutahiko Coffee, Ponpon Coffee, Songdo Coffee",https://allianceforcoffeeexcellence.org/guatemala-2019/,2A,2,94e0f75eb8b007ec|COE|NA|2A
94e0f75eb8b007ec,2019,COE,Guatemala,2019,COE,NA,2B,NA,Kalibus la Sierra,NA,940.92,25,23523,"MOMOS COFFEE, PEER COFFEE",https://allianceforcoffeeexcellence.org/guatemala-2019/,2B,2,94e0f75eb8b007ec|COE|NA|2B
94e0f75eb8b007ec,2019,COE,Guatemala,2019,COE,NA,3A,NA,El Injerto I,NA,595.24,24.2,14404.81,Wataru FOR TAKAMURA COFFEE ROASTERS,https://allianceforcoffeeexcellence.org/guatemala-2019/,3A,3,94e0f75eb8b007ec|COE|NA|3A
94e0f75eb8b007ec,2019,COE,Guatemala,2019,COE,NA,3B,NA,El Injerto I,NA,528.44,24.1,12735.4,"MUSEO Co.,LTD,  May Forest Inc,  DNU Coffee,  Cafe Migok square 3.5",https://allianceforcoffeeexcellence.org/guatemala-2019/,3B,3,94e0f75eb8b007ec|COE|NA|3B
94e0f75eb8b007ec,2019,COE,Guatemala,2019,COE,NA,4,NA,Río Dorado,NA,1099.76,21.1,23204.94,Blossom Valley Intl / THE FEW COFFEE & GOODS / Shanghai Ultimate coffee / Rose coffee,https://allianceforcoffeeexcellence.org/guatemala-2019/,4,4,94e0f75eb8b007ec|COE|NA|4
94e0f75eb8b007ec,2019,COE,Guatemala,2019,COE,NA,5,NA,Villaure,NA,1392.87,10.9,15182.28,"Huracan Coffee (Sviezia Kava), ONYX COFFEE, LaB Coffee & Roasters, Carabello, Burman, Primer, Ascencion,Moustache Coffee Club, Pilcrow, Wolff",https://allianceforcoffeeexcellence.org/guatemala-2019/,5,5,94e0f75eb8b007ec|COE|NA|5
94e0f75eb8b007ec,2019,COE,Guatemala,2019,COE,NA,6,NA,Los Lirios,NA,959.55,26,24948.3,"Intelligentsia, Coffee Libre, AKA Coffee, Dutch Barista Coffee, Songdo Coffee,





ErgosCoffee.com (Taiwan)",https://allianceforcoffeeexcellence.org/guatemala-2019/,6,6,94e0f75eb8b007ec|COE|NA|6
94e0f75eb8b007ec,2019,COE,Guatemala,2019,COE,NA,7,NA,La Reforma y Anexos,NA,945.77,16,15132.32,"GSC International Co., Ltd.",https://allianceforcoffeeexcellence.org/guatemala-2019/,7,7,94e0f75eb8b007ec|COE|NA|7
94e0f75eb8b007ec,2019,COE,Guatemala,2019,COE,NA,8,NA,El Morito,NA,942.47,14.6,13760.06,"MUSEO Co.,LTD",https://allianceforcoffeeexcellence.org/guatemala-2019/,8,8,94e0f75eb8b007ec|COE|NA|8
94e0f75eb8b007ec,2019,COE,Guatemala,2019,COE,NA,9,NA,El Centro,NA,1036.93,12.1,12546.85,La Boheme Cafe,https://allianceforcoffeeexcellence.org/guatemala-2019/,9,9,94e0f75eb8b007ec|COE|NA|9
94e0f75eb8b007ec,2019,COE,Guatemala,2019,COE,NA,10,NA,San Antonio Chaguité,NA,935.96,10.7,10014.77,"Time’s Club, Coffee Libre, Valley Coffee Roasters(China)",https://allianceforcoffeeexcellence.org/guatemala-2019/,10,10,94e0f75eb8b007ec|COE|NA|10
94e0f75eb8b007ec,2019,COE,Guatemala,2019,COE,NA,11,NA,Chualax,NA,888.45,21.3,18923.99,Sarutahiko Coffee Inc.,https://allianceforcoffeeexcellence.org/guatemala-2019/,11,11,94e0f75eb8b007ec|COE|NA|11
94e0f75eb8b007ec,2019,COE,Guatemala,2019,COE,NA,12,NA,Plan de la Vega,NA,1814.61,9.2,16694.41,La Boheme Cafe,https://allianceforcoffeeexcellence.org/guatemala-2019/,12,12,94e0f75eb8b007ec|COE|NA|12
94e0f75eb8b007ec,2019,COE,Guatemala,2019,COE,NA,13,NA,Los Aguacatones,NA,1134.82,13.3,15093.11,Brew92 Cafe & Roastery,https://allianceforcoffeeexcellence.org/guatemala-2019/,13,13,94e0f75eb8b007ec|COE|NA|13
94e0f75eb8b007ec,2019,COE,Guatemala,2019,COE,NA,14,NA,Jauja y Anexos,NA,819.67,15.5,12704.89,Camel Step Roasters,https://allianceforcoffeeexcellence.org/guatemala-2019/,14,14,94e0f75eb8b007ec|COE|NA|14
94e0f75eb8b007ec,2019,COE,Guatemala,2019,COE,NA,15,NA,Guatalon,NA,1792.01,9,16128.09,"Wataru & Co., Ltd",https://allianceforcoffeeexcellence.org/guatemala-2019/,15,15,94e0f75eb8b007ec|COE|NA|15
