event_id,event_name,event_type,country,year,program,process_group,rank,score,farm,producer,process,variety,region,source_url,swap_process_variety,process_family,process_classification_source,rank_key,entry_rank,farm_key,producer_key,entry_key
b0fc9afec2b36341,Guatemala 2025,COE,Guatemala,2025,COE,Exotic Washed,11,87.5,Sierra Roja,"Castillo Castellanos, Lorena",Washed,"Geisha,Villa Sarchi",San Cristobal Acasaguastlán,https://allianceforcoffeeexcellence.org/guatemala-2025/,FALSE,Washed,reported process,11,11,sierra roja,castillo castellanos lorena,b0fc9afec2b36341|COE|Exotic Washed|11
b0fc9afec2b36341,Guatemala 2025,COE,Guatemala,2025,COE,Exotic Washed,12,87.44,Guatalon,"Juarez Solares, Guillermo Antonio",Washed,Pacamara,Santa Rosa de Lima,https://allianceforcoffeeexcellence.org/guatemala-2025/,FALSE,Washed,reported process,12,12,guatalon,juarez solares guillermo antonio,b0fc9afec2b36341|COE|Exotic Washed|12
b0fc9afec2b36341,Guatemala 2025,COE,Guatemala,2025,COE,Exotic Natural & Honey,1A,91.04,Las Macadamias,"Las Macadamias, Sociedad Anonima",Natural,Geisha,La Libertad,https://allianceforcoffeeexcellence.org/guatemala-2025/,FALSE,Natural,reported process,1A,1,las macadamias,las macadamias sociedad anonima,b0fc9afec2b36341|COE|Exotic Natural & Honey|1
b0fc9afec2b36341,Guatemala 2025,COE,Guatemala,2025,COE,Exotic Natural & Honey,2,90.53,Morelia,Jose Roberto Monterroso Pineda,Honey,Geisha,Nueva Santa Rosa,https://allianceforcoffeeexcellence.org/guatemala-2025/,FALSE,Honey / pulped natural,reported process,2,2,morelia,jose roberto monterroso pineda,b0fc9afec2b36341|COE|Exotic Natural & Honey|2
b0fc9afec2b36341,Guatemala 2025,COE,Guatemala,2025,COE,Exotic Natural & Honey,3,89.25,Los Jutes,Anabella Meneses Hernández,Natural,Geisha,Acatenango,https://allianceforcoffeeexcellence.org/guatemala-2025/,FALSE,Natural,reported process,3,3,los jutes,anabella meneses hernandez,b0fc9afec2b36341|COE|Exotic Natural & Honey|3
b0fc9afec2b36341,Guatemala 2025,COE,Guatemala,2025,COE,Exotic Natural & Honey,4,89.21,La Cookies,"Perez Rios, Max Fernando",Natural,Geisha,Acatenango,https://allianceforcoffeeexcellence.org/guatemala-2025/,FALSE,Natural,reported process,4,4,la cookies,perez rios max fernando,b0fc9afec2b36341|COE|Exotic Natural & Honey|4
b0fc9afec2b36341,Guatemala 2025,COE,Guatemala,2025,COE,Exotic Natural & Honey,5,88.79,Bella Vista,"Castillo Villatoro, Arcenio",Natural,Geisha,Cuilco,https://allianceforcoffeeexcellence.org/guatemala-2025/,FALSE,Natural,reported process,5,5,bella vista,castillo villatoro arcenio,b0fc9afec2b36341|COE|Exotic Natural & Honey|5
b0fc9afec2b36341,Guatemala 2025,COE,Guatemala,2025,COE,Exotic Natural & Honey,6,88.62,La Florida,Teodoro Engelhardt,Natural,Pacamara,San Cristobal Acasaguastlán,https://allianceforcoffeeexcellence.org/guatemala-2025/,FALSE,Natural,reported process,6,6,la florida,teodoro engelhardt,b0fc9afec2b36341|COE|Exotic Natural & Honey|6
b0fc9afec2b36341,Guatemala 2025,COE,Guatemala,2025,COE,Exotic Natural & Honey,7,88.46,Pampojila Y Anexos,Edgard Murelles Orellana,Natural,RUIRU-11,San Lucas Tolimán,https://allianceforcoffeeexcellence.org/guatemala-2025/,FALSE,Natural,reported process,7,7,pampojila y anexos,edgard murelles orellana,b0fc9afec2b36341|COE|Exotic Natural & Honey|7
b0fc9afec2b36341,Guatemala 2025,COE,Guatemala,2025,COE,Exotic Natural & Honey,8,88.38,San Patricio El Limon,"Reyes Aguilar, Guadalupe Alberto",Natural,Pacamara,Palencia,https://allianceforcoffeeexcellence.org/guatemala-2025/,FALSE,Natural,reported process,8,8,san patricio el limon,reyes aguilar guadalupe alberto,b0fc9afec2b36341|COE|Exotic Natural & Honey|8
b0fc9afec2b36341,Guatemala 2025,COE,Guatemala,2025,COE,Exotic Natural & Honey,9,87.99,San Isidro Chacaya,"San Isidro Chacaya, S. A.",Natural,"Pacamara,Pacamara Amarrillo",Santiago Atitlán,https://allianceforcoffeeexcellence.org/guatemala-2025/,FALSE,Natural,reported process,9,9,san isidro chacaya,san isidro chacaya s a,b0fc9afec2b36341|COE|Exotic Natural & Honey|9
b0fc9afec2b36341,Guatemala 2025,COE,Guatemala,2025,COE,Exotic Natural & Honey,10,87.75,La Bolsa,Maria Elena Vides,Natural,Pacamara,La Libertad,https://allianceforcoffeeexcellence.org/guatemala-2025/,FALSE,Natural,reported process,10,10,la bolsa,maria elena vides,b0fc9afec2b36341|COE|Exotic Natural & Honey|10
b0fc9afec2b36341,Guatemala 2025,COE,Guatemala,2025,COE,One Of A Kind,1A,89.26,El Nazareno,"Anzueto Sandoval, Alfonso Augusto",Natural,"Borbon, Caturra, Catuai Amarillo, Typica, H1 Y Parainema",Huehuetenango,https://allianceforcoffeeexcellence.org/guatemala-2025/,FALSE,Natural,reported process,1A,1,el nazareno,anzueto sandoval alfonso augusto,b0fc9afec2b36341|COE|One Of A Kind|1
b0fc9afec2b36341,Guatemala 2025,COE,Guatemala,2025,COE,One Of A Kind,2,89.09,Bella Elizabeth,"Argueta Herrera, Erwin Humberto",Washed,"Borbon,Caturra",San Pedro Necta,https://allianceforcoffeeexcellence.org/guatemala-2025/,FALSE,Washed,reported process,2,2,bella elizabeth,argueta herrera erwin humberto,b0fc9afec2b36341|COE|One Of A Kind|2
b0fc9afec2b36341,Guatemala 2025,COE,Guatemala,2025,COE,One Of A Kind,3,89.06,Granito De Oro,Arcenio Castillo Villatoro,Washed,"Borbon Amarillo,Catuaí amarillo",Cuilco,https://allianceforcoffeeexcellence.org/guatemala-2025/,FALSE,Washed,reported process,3,3,granito de oro,arcenio castillo villatoro,b0fc9afec2b36341|COE|One Of A Kind|3
b0fc9afec2b36341,Guatemala 2025,COE,Guatemala,2025,COE,One Of A Kind,4,87.65,El Vergel,Marco Vinicio Ramirez Mejicanos,Natural,"Borbon,Catuaí,Anacafe 14",San Rafael Pie de la Cuesta,https://allianceforcoffeeexcellence.org/guatemala-2025/,FALSE,Natural,reported process,4,4,el vergel,marco vinicio ramirez mejicanos,b0fc9afec2b36341|COE|One Of A Kind|4
b0fc9afec2b36341,Guatemala 2025,COE,Guatemala,2025,COE,One Of A Kind,5,87.56,Los Arroyos,"Martinez Lopez, Felipe Venancio",Washed,Borbon Amarillo,La Libertad,https://allianceforcoffeeexcellence.org/guatemala-2025/,FALSE,Washed,reported process,5,5,los arroyos,martinez lopez felipe venancio,b0fc9afec2b36341|COE|One Of A Kind|5
b0fc9afec2b36341,Guatemala 2025,COE,Guatemala,2025,COE,One Of A Kind,6,87.47,La Tormenta,Roberto Chéves,Honey,Villa Sarchi,San Agustín Acasaguastlán,https://allianceforcoffeeexcellence.org/guatemala-2025/,FALSE,Honey / pulped natural,reported process,6,6,la tormenta,roberto cheves,b0fc9afec2b36341|COE|One Of A Kind|6
b0fc9afec2b36341,Guatemala 2025,COE,Guatemala,2025,COE,One Of A Kind,7,87.34,Granja El Tempixque,Sebastian Falla,Washed,Catuaí,San Miguel Dueñas,https://allianceforcoffeeexcellence.org/guatemala-2025/,FALSE,Washed,reported process,7,7,granja el tempixque,sebastian falla,b0fc9afec2b36341|COE|One Of A Kind|7
b0fc9afec2b36341,Guatemala 2025,COE,Guatemala,2025,COE,One Of A Kind,8,87.21,El Diamante,Aurelio Villatoro,Washed,Borbon,Cuilco,https://allianceforcoffeeexcellence.org/guatemala-2025/,FALSE,Washed,reported process,8,8,el diamante,aurelio villatoro,b0fc9afec2b36341|COE|One Of A Kind|8
b0fc9afec2b36341,Guatemala 2025,COE,Guatemala,2025,NW,Exotic Natural & Honey,NW,87.53,San Rafael,"Martinez Villatoro, Gerson Adoni",Honey,Geisha,Cuilco,https://allianceforcoffeeexcellence.org/guatemala-2025/,FALSE,Honey / pulped natural,reported process,NW,NW,san rafael,martinez villatoro gerson adoni,b0fc9afec2b36341|NW|san rafael|martinez villatoro gerson adoni|87.53
b0fc9afec2b36341,Guatemala 2025,COE,Guatemala,2025,NW,Exotic Natural & Honey,NW,87.41,El Hermoso,"Finca La Hermosa, S. A.",Natural,Geisha,Acatenango,https://allianceforcoffeeexcellence.org/guatemala-2025/,FALSE,Natural,reported process,NW,NW,el hermoso,finca la hermosa s a,b0fc9afec2b36341|NW|el hermoso|finca la hermosa s a|87.41
b0fc9afec2b36341,Guatemala 2025,COE,Guatemala,2025,NW,Exotic Natural & Honey,NW,86.93,San Andres,"Recinos Sagastume, Jesus Andres",Honey,Geisha,Moyuta,https://allianceforcoffeeexcellence.org/guatemala-2025/,FALSE,Honey / pulped natural,reported process,NW,NW,san andres,recinos sagastume jesus andres,b0fc9afec2b36341|NW|san andres|recinos sagastume jesus andres|86.93
b0fc9afec2b36341,Guatemala 2025,COE,Guatemala,2025,NW,Exotic Washed,NW,87.35,La Esperanza,"Villatoro Castillo, Pedro",Lavado,Geisha,La Libertad,https://allianceforcoffeeexcellence.org/guatemala-2025/,FALSE,Washed,reported process,NW,NW,la esperanza,villatoro castillo pedro,b0fc9afec2b36341|NW|la esperanza|villatoro castillo pedro|87.35
b0fc9afec2b36341,Guatemala 2025,COE,Guatemala,2025,NW,Exotic Washed,NW,86.88,La Colina,"Medina Garcia, Emilio Antonio",Lavado,Pacamara,San Martín Jilotepéque,https://allianceforcoffeeexcellence.org/guatemala-2025/,FALSE,Washed,reported process,NW,NW,la colina,medina garcia emilio antonio,b0fc9afec2b36341|NW|la colina|medina garcia emilio antonio|86.88
4cb76103d3072242,2004,COE,Honduras,2004,COE,NA,1,95.69,El Pezote,Gregorio Martinez,NA,NA,"Lepaera, Lempira",https://allianceforcoffeeexcellence.org/honduras-2004/,FALSE,Not reported,not reported,1,1,el pezote,gregorio martinez,4cb76103d3072242|COE|NA|1
4cb76103d3072242,2004,COE,Honduras,2004,COE,NA,2,92.83,Dulce Nombre,Marysabel Caballero Garcia,NA,NA,"Chinacla, La Paz",https://allianceforcoffeeexcellence.org/honduras-2004/,FALSE,Not reported,not reported,2,2,dulce nombre,marysabel caballero garcia,4cb76103d3072242|COE|NA|2
4cb76103d3072242,2004,COE,Honduras,2004,COE,NA,3,92.53,Dulce Nombre,Ezri Moises Herrera Caballero,NA,NA,"Chinacla, La Paz",https://allianceforcoffeeexcellence.org/honduras-2004/,FALSE,Not reported,not reported,3,3,dulce nombre,ezri moises herrera caballero,4cb76103d3072242|COE|NA|3
4cb76103d3072242,2004,COE,Honduras,2004,COE,NA,4,91.94,Mogola,Fabio Antonio Caballero,NA,NA,"Marcala, La Paz",https://allianceforcoffeeexcellence.org/honduras-2004/,FALSE,Not reported,not reported,4,4,mogola,fabio antonio caballero,4cb76103d3072242|COE|NA|4
4cb76103d3072242,2004,COE,Honduras,2004,COE,NA,5,91.56,Mogola,Sandra Isabel Garcia Argueta,NA,NA,"Marcala, La Paz",https://allianceforcoffeeexcellence.org/honduras-2004/,FALSE,Not reported,not reported,5,5,mogola,sandra isabel garcia argueta,4cb76103d3072242|COE|NA|5
4cb76103d3072242,2004,COE,Honduras,2004,COE,NA,6,90.83,La Fortuna,Efrain Moya Villeda,NA,NA,"Quimistan, Santa Bárbara",https://allianceforcoffeeexcellence.org/honduras-2004/,FALSE,Not reported,not reported,6,6,la fortuna,efrain moya villeda,4cb76103d3072242|COE|NA|6
4cb76103d3072242,2004,COE,Honduras,2004,COE,NA,7,89.78,Dulce Nombre,Ezri Moises Herrera Urizar,NA,NA,"Marcala, La Paz",https://allianceforcoffeeexcellence.org/honduras-2004/,FALSE,Not reported,not reported,7,7,dulce nombre,ezri moises herrera urizar,4cb76103d3072242|COE|NA|7
4cb76103d3072242,2004,COE,Honduras,2004,COE,NA,8,88.92,La Quebradona,Adalberto Oliva Guerra,NA,NA,"San Fernando, Ocotepeque",https://allianceforcoffeeexcellence.org/honduras-2004/,FALSE,Not reported,not reported,8,8,la quebradona,adalberto oliva guerra,4cb76103d3072242|COE|NA|8
4cb76103d3072242,2004,COE,Honduras,2004,COE,NA,9,88.44,Yerbabuena,Mario Orlando Solis,NA,NA,"San Antonio, Copan",https://allianceforcoffeeexcellence.org/honduras-2004/,FALSE,Not reported,not reported,9,9,yerbabuena,mario orlando solis,4cb76103d3072242|COE|NA|9
4cb76103d3072242,2004,COE,Honduras,2004,COE,NA,10,87.28,Yaunera,Jesus Hernan Lemus,NA,NA,"San Pedro, Copan",https://allianceforcoffeeexcellence.org/honduras-2004/,FALSE,Not reported,not reported,10,10,yaunera,jesus hernan lemus,4cb76103d3072242|COE|NA|10
4cb76103d3072242,2004,COE,Honduras,2004,COE,NA,11,85.97,Miratoro,Guillermo Suazo Martinez,NA,NA,"Tutule, La Paz",https://allianceforcoffeeexcellence.org/honduras-2004/,FALSE,Not reported,not reported,11,11,miratoro,guillermo suazo martinez,4cb76103d3072242|COE|NA|11
4cb76103d3072242,2004,COE,Honduras,2004,COE,NA,12,85.89,La Fortuna,Mario Leonel Noriega,NA,NA,"Quimistan, Santa Bárbara",https://allianceforcoffeeexcellence.org/honduras-2004/,FALSE,Not reported,not reported,12,12,la fortuna,mario leonel noriega,4cb76103d3072242|COE|NA|12
4cb76103d3072242,2004,COE,Honduras,2004,COE,NA,13,85.89,Potrerillos,Luis Vega,NA,NA,"Siguatepeque, Comayagua",https://allianceforcoffeeexcellence.org/honduras-2004/,FALSE,Not reported,not reported,13,13,potrerillos,luis vega,4cb76103d3072242|COE|NA|13
4cb76103d3072242,2004,COE,Honduras,2004,COE,NA,14,85.81,Quebrada del Caliche,Cesar Elpidio Montalvan,NA,NA,"San Francisco de La Paz, Olancho",https://allianceforcoffeeexcellence.org/honduras-2004/,FALSE,Not reported,not reported,14,14,quebrada del caliche,cesar elpidio montalvan,4cb76103d3072242|COE|NA|14
4cb76103d3072242,2004,COE,Honduras,2004,COE,NA,15,85.61,La Sampedrana,Concepción Escoto,NA,NA,"Comayagua, Comayagua",https://allianceforcoffeeexcellence.org/honduras-2004/,FALSE,Not reported,not reported,15,15,la sampedrana,concepcion escoto,4cb76103d3072242|COE|NA|15
4cb76103d3072242,2004,COE,Honduras,2004,COE,NA,16,85.5,El Portillo,Reyna Mercedes Claros,NA,NA,"San Juan, Intibuca",https://allianceforcoffeeexcellence.org/honduras-2004/,FALSE,Not reported,not reported,16,16,el portillo,reyna mercedes claros,4cb76103d3072242|COE|NA|16
4cb76103d3072242,2004,COE,Honduras,2004,COE,NA,17,85.19,Nevado,Hector Adelmo Oliva,NA,NA,"San Fernando, Ocotepeque",https://allianceforcoffeeexcellence.org/honduras-2004/,FALSE,Not reported,not reported,17,17,nevado,hector adelmo oliva,4cb76103d3072242|COE|NA|17
4cb76103d3072242,2004,COE,Honduras,2004,COE,NA,18,84.92,Pule,Marthysabel Caballero Garcia,NA,NA,"San Jose, La Paz",https://allianceforcoffeeexcellence.org/honduras-2004/,FALSE,Not reported,not reported,18,18,pule,marthysabel caballero garcia,4cb76103d3072242|COE|NA|18
4cb76103d3072242,2004,COE,Honduras,2004,COE,NA,19,84.75,El Portillo Grande,Ricardo Corrales,NA,NA,"San Marcos de Colon, Choluteca",https://allianceforcoffeeexcellence.org/honduras-2004/,FALSE,Not reported,not reported,19,19,el portillo grande,ricardo corrales,4cb76103d3072242|COE|NA|19
4cb76103d3072242,2004,COE,Honduras,2004,COE,NA,20,84.25,El Roblón,Eva Alvarado Castillo,NA,NA,"Gualcince, Lempira",https://allianceforcoffeeexcellence.org/honduras-2004/,FALSE,Not reported,not reported,20,20,el roblon,eva alvarado castillo,4cb76103d3072242|COE|NA|20
4cb76103d3072242,2004,COE,Honduras,2004,COE,NA,21,84.14,Rio Bonito,Jorge Alberto Marquez,NA,NA,"Siguatepeque, Comayagua",https://allianceforcoffeeexcellence.org/honduras-2004/,FALSE,Not reported,not reported,21,21,rio bonito,jorge alberto marquez,4cb76103d3072242|COE|NA|21
e4999c5ee612d56f,2005,COE,Honduras,2005,COE,NA,1,92.48,El Ocotillo,Natividad Benitez Benitez,NA,NA,"Santa Barbara, Santa Barbara",https://allianceforcoffeeexcellence.org/honduras-2005/,FALSE,Not reported,not reported,1,1,el ocotillo,natividad benitez benitez,e4999c5ee612d56f|COE|NA|1
e4999c5ee612d56f,2005,COE,Honduras,2005,COE,NA,2,92.03,El Puente,Marysabel Caballero Garcia Lote # 2,NA,NA,"Chinacla, La Paz",https://allianceforcoffeeexcellence.org/honduras-2005/,FALSE,Not reported,not reported,2,2,el puente,marysabel caballero garcia lote 2,e4999c5ee612d56f|COE|NA|2
e4999c5ee612d56f,2005,COE,Honduras,2005,COE,NA,3,91.75,Las Amazonas,Ezri Moises Herrera Urizar Lote # 2,NA,NA,"Chinacla, La Paz",https://allianceforcoffeeexcellence.org/honduras-2005/,FALSE,Not reported,not reported,3,3,las amazonas,ezri moises herrera urizar lote 2,e4999c5ee612d56f|COE|NA|3
e4999c5ee612d56f,2005,COE,Honduras,2005,COE,NA,4,90.73,Las Marias,Mario Leonel Noriega Paz,NA,NA,"Quimistan, Santa Barbara",https://allianceforcoffeeexcellence.org/honduras-2005/,FALSE,Not reported,not reported,4,4,las marias,mario leonel noriega paz,e4999c5ee612d56f|COE|NA|4
e4999c5ee612d56f,2005,COE,Honduras,2005,COE,NA,5,90.2,Mira Valle,Miroslav Cuculiza,NA,NA,"Guiamaca, Francisco Morazan",https://allianceforcoffeeexcellence.org/honduras-2005/,FALSE,Not reported,not reported,5,5,mira valle,miroslav cuculiza,e4999c5ee612d56f|COE|NA|5
e4999c5ee612d56f,2005,COE,Honduras,2005,COE,NA,6,90.15,Montepeque,Marco Antonio Landaverde Duarte,NA,NA,"Corquin, Copan",https://allianceforcoffeeexcellence.org/honduras-2005/,FALSE,Not reported,not reported,6,6,montepeque,marco antonio landaverde duarte,e4999c5ee612d56f|COE|NA|6
e4999c5ee612d56f,2005,COE,Honduras,2005,COE,NA,7,89.68,Poso Negro,Wilmer Alexi Grau Montoya,NA,NA,"Masaguara, Intibuca",https://allianceforcoffeeexcellence.org/honduras-2005/,FALSE,Not reported,not reported,7,7,poso negro,wilmer alexi grau montoya,e4999c5ee612d56f|COE|NA|7
e4999c5ee612d56f,2005,COE,Honduras,2005,COE,NA,8,89.28,Yaquelin,Genaro Aguilar Nolasco,NA,NA,"San Juan, Intibuca",https://allianceforcoffeeexcellence.org/honduras-2005/,FALSE,Not reported,not reported,8,8,yaquelin,genaro aguilar nolasco,e4999c5ee612d56f|COE|NA|8
e4999c5ee612d56f,2005,COE,Honduras,2005,COE,NA,9,89.08,La Cuesta,Obdulio Calix,NA,NA,"Catacamas, Olancho",https://allianceforcoffeeexcellence.org/honduras-2005/,FALSE,Not reported,not reported,9,9,la cuesta,obdulio calix,e4999c5ee612d56f|COE|NA|9
e4999c5ee612d56f,2005,COE,Honduras,2005,COE,NA,10,88.15,Tivo,Natividad Quintanilla Dubon,NA,NA,"Atima, Santa Barbara",https://allianceforcoffeeexcellence.org/honduras-2005/,FALSE,Not reported,not reported,10,10,tivo,natividad quintanilla dubon,e4999c5ee612d56f|COE|NA|10
e4999c5ee612d56f,2005,COE,Honduras,2005,COE,NA,11,88.68,Cerro Oscuro,Manuel De Jesus Villeda Portillo,NA,NA,"Lepaera, Lempira",https://allianceforcoffeeexcellence.org/honduras-2005/,FALSE,Not reported,not reported,11,11,cerro oscuro,manuel de jesus villeda portillo,e4999c5ee612d56f|COE|NA|11
e4999c5ee612d56f,2005,COE,Honduras,2005,COE,NA,12,88.52,Los Cipreces,Marysabel Caballero Garcia Lote # 1,NA,NA,"Chinacla, La Paz",https://allianceforcoffeeexcellence.org/honduras-2005/,FALSE,Not reported,not reported,12,12,los cipreces,marysabel caballero garcia lote 1,e4999c5ee612d56f|COE|NA|12
e4999c5ee612d56f,2005,COE,Honduras,2005,COE,NA,13,87.73,El Cedro,Ricardo Corrales Sandoval,NA,NA,"San Marcos De Colon, Choluteca",https://allianceforcoffeeexcellence.org/honduras-2005/,FALSE,Not reported,not reported,13,13,el cedro,ricardo corrales sandoval,e4999c5ee612d56f|COE|NA|13
e4999c5ee612d56f,2005,COE,Honduras,2005,COE,NA,14,87.45,Las Filipinas,Luciano Bonilla Romero,NA,NA,"San Pedro Sula, Cortes",https://allianceforcoffeeexcellence.org/honduras-2005/,FALSE,Not reported,not reported,14,14,las filipinas,luciano bonilla romero,e4999c5ee612d56f|COE|NA|14
e4999c5ee612d56f,2005,COE,Honduras,2005,COE,NA,15,87.34,La Granadilla,Gilberto Alvarado Alvarado,NA,NA,"San Pedro, Copan",https://allianceforcoffeeexcellence.org/honduras-2005/,FALSE,Not reported,not reported,15,15,la granadilla,gilberto alvarado alvarado,e4999c5ee612d56f|COE|NA|15
e4999c5ee612d56f,2005,COE,Honduras,2005,COE,NA,16,86.89,Nueve Posas,Fernando Obdulio Espinoza Mejia,NA,NA,"San Marcos, Ocotepeque",https://allianceforcoffeeexcellence.org/honduras-2005/,FALSE,Not reported,not reported,16,16,nueve posas,fernando obdulio espinoza mejia,e4999c5ee612d56f|COE|NA|16
e4999c5ee612d56f,2005,COE,Honduras,2005,COE,NA,17,86.82,Las Marias,Jose Virgilio Enamorado Pineda,NA,NA,"San Nicolas, Santa Barbara",https://allianceforcoffeeexcellence.org/honduras-2005/,FALSE,Not reported,not reported,17,17,las marias,jose virgilio enamorado pineda,e4999c5ee612d56f|COE|NA|17
e4999c5ee612d56f,2005,COE,Honduras,2005,COE,NA,18,86.66,El Filo,Miguel Moreno Leiva,NA,NA,"El Cedral, Santa Bárbara",https://allianceforcoffeeexcellence.org/honduras-2005/,FALSE,Not reported,not reported,18,18,el filo,miguel moreno leiva,e4999c5ee612d56f|COE|NA|18
e4999c5ee612d56f,2005,COE,Honduras,2005,COE,NA,19,86.59,El Quetzal,Wenceslao Baquedano,NA,NA,"Santa Maria Del Real, Olancho",https://allianceforcoffeeexcellence.org/honduras-2005/,FALSE,Not reported,not reported,19,19,el quetzal,wenceslao baquedano,e4999c5ee612d56f|COE|NA|19
e4999c5ee612d56f,2005,COE,Honduras,2005,COE,NA,20,86.3,San Jorge,Ely Anibal Nicolas Morales,NA,NA,"Santa Maria, La Paz",https://allianceforcoffeeexcellence.org/honduras-2005/,FALSE,Not reported,not reported,20,20,san jorge,ely anibal nicolas morales,e4999c5ee612d56f|COE|NA|20
e4999c5ee612d56f,2005,COE,Honduras,2005,COE,NA,21,86.25,Brisas Del Puca,Policarpo Hernandez Argueta,NA,NA,"Lepaera, Lempira",https://allianceforcoffeeexcellence.org/honduras-2005/,FALSE,Not reported,not reported,21,21,brisas del puca,policarpo hernandez argueta,e4999c5ee612d56f|COE|NA|21
e4999c5ee612d56f,2005,COE,Honduras,2005,COE,NA,22,86.25,El Naciente,Victor Manuel Perez Archilo,NA,NA,"La Iguala, Lempira",https://allianceforcoffeeexcellence.org/honduras-2005/,FALSE,Not reported,not reported,22,22,el naciente,victor manuel perez archilo,e4999c5ee612d56f|COE|NA|22
e4999c5ee612d56f,2005,COE,Honduras,2005,COE,NA,23,86.05,El Plantel,Cooperativa Cafetalera Yorito Ltda (C.P),NA,NA,"Yorito, Yoro",https://allianceforcoffeeexcellence.org/honduras-2005/,FALSE,Not reported,not reported,23,23,el plantel,cooperativa cafetalera yorito ltda c p,e4999c5ee612d56f|COE|NA|23
e4999c5ee612d56f,2005,COE,Honduras,2005,COE,NA,24,86.02,El Portillo Oscuro,Angel Enrique Sandoval Lopez,NA,NA,"San Marcos De Colon, Choluteca",https://allianceforcoffeeexcellence.org/honduras-2005/,FALSE,Not reported,not reported,24,24,el portillo oscuro,angel enrique sandoval lopez,e4999c5ee612d56f|COE|NA|24
e4999c5ee612d56f,2005,COE,Honduras,2005,COE,NA,25,85.98,El Pacayal # 1,Ilsias Mejia Palacios Lote # 1,NA,NA,"Chinacla, La Paz",https://allianceforcoffeeexcellence.org/honduras-2005/,FALSE,Not reported,not reported,25,25,el pacayal 1,ilsias mejia palacios lote 1,e4999c5ee612d56f|COE|NA|25
e4999c5ee612d56f,2005,COE,Honduras,2005,COE,NA,26,85.95,La Laguna,Teodoro Argueta Argueta Lote # 1,NA,NA,"Santiago Puringla, La Paz",https://allianceforcoffeeexcellence.org/honduras-2005/,FALSE,Not reported,not reported,26,26,la laguna,teodoro argueta argueta lote 1,e4999c5ee612d56f|COE|NA|26
e4999c5ee612d56f,2005,COE,Honduras,2005,COE,NA,27,85.93,Sirara,Randolfo Sorto Bautista,NA,NA,"Marcala, La Paz",https://allianceforcoffeeexcellence.org/honduras-2005/,FALSE,Not reported,not reported,27,27,sirara,randolfo sorto bautista,e4999c5ee612d56f|COE|NA|27
e4999c5ee612d56f,2005,COE,Honduras,2005,COE,NA,28,85.89,El Rincon,Elvis Antonio Garcia Contreras,NA,NA,"Marcala, La Paz",https://allianceforcoffeeexcellence.org/honduras-2005/,FALSE,Not reported,not reported,28,28,el rincon,elvis antonio garcia contreras,e4999c5ee612d56f|COE|NA|28
e4999c5ee612d56f,2005,COE,Honduras,2005,COE,NA,29,85.82,El Pedernal,Favio Antonio Caballero Garcia Lote # 1,NA,NA,"San Jose, La Paz",https://allianceforcoffeeexcellence.org/honduras-2005/,FALSE,Not reported,not reported,29,29,el pedernal,favio antonio caballero garcia lote 1,e4999c5ee612d56f|COE|NA|29
e4999c5ee612d56f,2005,COE,Honduras,2005,COE,NA,30,85.64,El Mirador,Jorge Alberto Lanza Ordoñez,NA,NA,"Jacaleapa, El Paraiso",https://allianceforcoffeeexcellence.org/honduras-2005/,FALSE,Not reported,not reported,30,30,el mirador,jorge alberto lanza ordonez,e4999c5ee612d56f|COE|NA|30
e4999c5ee612d56f,2005,COE,Honduras,2005,COE,NA,31,85.64,Monte Fresco,Jose Ovidio Cardoza Aguirre,NA,NA,"San Pedro, Copan",https://allianceforcoffeeexcellence.org/honduras-2005/,FALSE,Not reported,not reported,31,31,monte fresco,jose ovidio cardoza aguirre,e4999c5ee612d56f|COE|NA|31
e4999c5ee612d56f,2005,COE,Honduras,2005,COE,NA,32,85.64,Santa Martha,Munir Hawit,NA,NA,"Victoria, Yoro",https://allianceforcoffeeexcellence.org/honduras-2005/,FALSE,Not reported,not reported,32,32,santa martha,munir hawit,e4999c5ee612d56f|COE|NA|32
e4999c5ee612d56f,2005,COE,Honduras,2005,COE,NA,33,85.59,Chandalac,Saul Dominguez Gutierrez,NA,NA,"San Juan De Flores, Francisco Morazan",https://allianceforcoffeeexcellence.org/honduras-2005/,FALSE,Not reported,not reported,33,33,chandalac,saul dominguez gutierrez,e4999c5ee612d56f|COE|NA|33
e4999c5ee612d56f,2005,COE,Honduras,2005,COE,NA,34,85.36,La Loma,Jorge Alberto Salguero,NA,NA,"Lucerna, Ocotepeque",https://allianceforcoffeeexcellence.org/honduras-2005/,FALSE,Not reported,not reported,34,34,la loma,jorge alberto salguero,e4999c5ee612d56f|COE|NA|34
e4999c5ee612d56f,2005,COE,Honduras,2005,COE,NA,35,85.32,El Mango,Fresvindo Emilio Pinto Galdamez,NA,NA,"San Jorge, Ocotepeque",https://allianceforcoffeeexcellence.org/honduras-2005/,FALSE,Not reported,not reported,35,35,el mango,fresvindo emilio pinto galdamez,e4999c5ee612d56f|COE|NA|35
e4999c5ee612d56f,2005,COE,Honduras,2005,COE,NA,36,85.25,Los Higueros,Emeterio Pérez,NA,NA,"Los Higueros, Yoro",https://allianceforcoffeeexcellence.org/honduras-2005/,FALSE,Not reported,not reported,36,36,los higueros,emeterio perez,e4999c5ee612d56f|COE|NA|36
